,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
11,魔临,纯洁滴小龙,//book.qidian.com/info/1016560323,悬疑,奇妙世界,完本,41873,这个世界一直流传着一个传说：终有一日，魔王会降临于这个世界，魔王的麾下，有七尊恐怖的魔头，他们，将带给这个世界绝望的黑暗。《魔临》舵主群：893、107、381（需要验证）《魔临》樊力群：113、552、0983（无需验证）《魔临》实体书天猫、当当、京东全平台购买，中华商务图书专营店、锦瑟闻香图书专营店正在热售，感谢大家一直以来的支持！
12,轮回乐园,那一只蚊子,//book.qidian.com/info/1009817672,轻小说,衍生同人,连载,34981,苏晓签订轮回契约，进入各个世界执行任务。他曾目睹一个世界崩灭为尘粒，也曾与被遗忘的王者持刃而战。暗鸦在低语，黑渊下巨兽咆哮。欢迎来到，轮回乐园……
13,赤心巡天,情何以甚,//book.qidian.com/info/1016530091,仙侠,古典仙侠,连载,33880,（《赤心巡天》实体书已在全网发售。）上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦……这个世界发生了什么？那埋葬于时间长河里的历史真相，谁来聆听？山河千里写伏尸，乾坤百年描饿虎。天地至公如无情，我有赤心一颗、以巡天！——————欢迎来到，情何以甚的仙侠世界。——————枫林城：1044491349（普群）VIP验证群：327980714
14,赘婿,愤怒的香蕉,//book.qidian.com/info/1979049,历史,架空历史,连载,33654,武朝末年，岁月峥嵘，天下纷乱，金辽相抗，局势动荡，百年屈辱，终于望见结束的第一缕曙光，天祚帝、完颜阿骨打、吴乞买，成吉思汗铁木真、札木合、赤老温、木华黎、博尔忽、博尔术、秦桧、岳飞、李纲、种师道、唐恪、吴敏、耿南仲、张邦昌，忠臣与奸臣的较量，英雄与枭雄的博弈，胡虏南下，百万铁骑叩雁门，江山沦陷，生灵涂炭，一个国家与民族百年的屈辱与抗争，先行者的哭泣、呐喊与悲怆……而在这之前一点点，江宁城中，暗流涌动，一个商贾家毫不起眼的小小赘婿，正在很没责任感地过着他那只想吃东西、看表演的悠闲人生…………郭麒麟、宋轶主演热播影视剧同名原著。
15,长夜余火,爱潜水的乌贼,//book.qidian.com/info/1023422452,玄幻,异世大陆,完本,33645,灰土上所有人都相信，埋葬在危险和饥荒中的某个遗迹深处，有通往新世界的道路，只要能找到一把独特的钥匙，打开那扇门，就能进入新世界。在那里，大地是丰饶的，就像流淌着奶与蜜，阳光是灿烂的，似乎能洗去寒冷和阴晦。人们不用再面对荒芜、怪物、感染、畸变和各种危险的事物。在那里，孩子是快乐的，成人是幸福的，一切都是美好的。灰土上每一个古物学者、遗迹猎人和历史研究员都知道，这里就是新世界。
16,十方武圣,滚开,//book.qidian.com/info/1024088056,玄幻,异世大陆,完本,30125,末日荒土，世宗三年，天下大乱，民不聊生。中央皇朝崩坏，各地群雄割据，门派独立。魔门妖党隐于暗处作乱，帮派相互征伐，混乱不堪。天灾连连，大旱，酷寒，暴雨，虫灾，人民苦苦挣扎，渴求希望与救赎。大乱之中，各门各派纷纷出世，争夺资源地盘，建立独属于自己的统治。有野心者试图席卷天下，建立王朝，也有大义者，意图挽救苍生，重建家园。肌肉，武道，仙法，一位位武道极限强者，在传说中获得了彷如仙佛名号。魏合持有能突破境界的破境珠，穿越乱世，一步步开创属于自己的传说。新书：我的属性修行人生，大家喜欢的可以移步看看～
17,黎明之剑,远瞳,//book.qidian.com/info/1010400217,科幻,时空穿梭,连载,29958,高文穿越了，但穿越的时候稍微出了点问题。在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。以及一个即将迎来纪元终结的世界。
18,没钱上大学的我只能去屠龙了,宇宙无敌水哥,//book.qidian.com/info/1021624434,轻小说,衍生同人,连载,26926,总之岁月漫长，然而值得等待。林年等了十六年，等到了卡塞尔之门的召唤，等来荒诞无稽、热血放纵的青春。
19,亏成首富从游戏开始,青衫取醉,//book.qidian.com/info/1016150754,游戏,游戏系统,完本,26863,近日，特约记者对腾达集团总裁裴谦做了专访。腾达集团目前估值已达千亿级别，业务涉及游戏、互联网、数码硬件、文化传媒、餐饮等多个领域，深刻地改变了人们生活的方方面面。而裴谦，也被视为“绝世好老板”、“不世出的投资奇才”、“天才游戏制作人”，拥有“无为而治的管理才能”和“对行业风向的精确洞察力”。面对记者，裴谦大吐苦水。“我真不是什么商业奇才啊！”“我的成功，完完全全都是运气使然！”“我最初的目标，只是想亏光五万块而已……”看，商业天才的人生就是这么的谦虚而又低调。书友群：792351511（新群）1064135703（快满了）893157567（快满了）
20,万族之劫,老鹰吃小鸡,//book.qidian.com/info/1018027842,都市,都市异能,完本,25872,我是这诸天万族的劫！《全球高武》和《万族之劫》前五册实体书出版了，天猫、当当、京东都有售，喜欢的可以去看看，谢谢大家支持！
21,绍宋,榴弹怕水,//book.qidian.com/info/1017281778,历史,架空历史,完本,25447,绍者，一曰继；二曰导。公元1127年，北宋灭亡。旋即，皇九子赵构在万众期待中于商丘登基，继承宋统，改元建炎。然而，三个月内，李纲罢相，陈东被杀，岳飞被驱逐出军，宗泽被遗弃东京，河北抗金布置被全面裁撤……经过这么多努力之后，满朝文武终于统一了思想，定下了拥护赵官家南下淮甸转扬州的辉煌抗金路线。不过刚一启程，在亳州明道宫参拜了道祖之后，这位赵官家便一头栽入了闻名天下的九龙井中，起来后就不认得自己心腹是谁了！朕要抗金！可朕的心腹都在何处？！这是一个来自于九百年后灵魂的真诚呐喊，他在无可奈何继承了大宋的名号后，更要将这个朝廷与天下导向一条新路。故称绍宋。
22,我的女友是恶劣大小姐,掠过的乌鸦,//book.qidian.com/info/1021671831,轻小说,恋爱日常,完本,24789,【那就变得更俊美，如果可以打动美少女】【如果情话能说得更好听，也请说给她听】【但请记住，不要主动】【让美少女自己喊出来：“俊美的、情话说得好听的东京帅哥啊，我一定要拥有你，你是我的。”】这是岩手县少年成为东京帅哥的故事。
23,御道倾天,风凌天下,//book.qidian.com/info/1016460852,玄幻,高武世界,完本,24711,是非谁来判定，功过谁予置评？此生不想规矩，只求随心所欲。天机握在手中，看我飞扬跋扈。————我是左小多，我不走寻常路。VIP全订阅群号：971103262
24,颤栗高空,奥比椰,//book.qidian.com/info/1016604776,悬疑,诡秘悬疑,完本,22927,一觉醒来，出现在了千余米的高空。这是一根高耸入云的石柱的顶端。我是怎么上来的？我该怎么下去？救命啊！
25,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,21346,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
26,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,19150,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
27,九星之主,育,//book.qidian.com/info/1023415526,科幻,进化变异,完本,17378,寒星映戟月照弓，龙雀辚辚雪夜惊。半纸功名千山外，银花火树故乡中。“我，荣陶陶，总有一天，会成为那九颗星辰的主人。”那一年，一个背着小书包、头顶天然卷、手持方天画戟的少年，在天台上如是说道。…已有四百万字完本作品《九星毒奶》，欢迎各位阅读。
28,临渊行,宅猪,//book.qidian.com/info/1017125042,玄幻,东方玄幻,完本,17347,苏云怎么也没有想到，自己生活了十几年的天门镇，只有自己是人。他更没有想到天门镇外，方圆百里，是鼎鼎有名的无人区。少年睁开眼睛时，想象中的世界崩塌了，妖魔鬼怪横行的现实呈现在他的面前。临渊行。黑夜中临深渊而行，须得打起精神，如履薄冰！书友群群号，978862507（已满）书友二群，713432268；订阅群，1037358191（有验证）
29,港综世界大枭雄,萌俊,//book.qidian.com/info/1018970292,诸天无限,诸天,完本,16645,他叫庄世楷，是探长！也是一哥！从70年代的探长，到80年代的署长，再到90年代的首位华人处长。有人叫他庄先生，有人叫他庄处长，最后《时代周刊》称他为“跨越世纪的枭雄”。......“叮，发布任务：击毙伍世豪！”手腕上的大金劳泛起一抹闪光，又要开始搞事了。本书为电影世界题材，如有雷同，纯属故意碰瓷。读者群新界总区：1093329759
30,红楼春,屋外风吹凉,//book.qidian.com/info/1018476807,历史,架空历史,完本,16584,隆安五年，二世为人的贾蔷为保清白身，从虎狼之巢宁国府夺命而逃，自此，一名万年工科单身狗，迎来了他在红楼世界的春天……群号：舵主一群：三七九，三零三，零七六（已满）舵主二群：七二九，八二一，六零五（已满）舵主三群：一零六，一八八，零七八零（已满）舵主四群：一一三五，五七五，三零二普群：七九三零，七零，六零六（加群前先在书友圈置顶的帖子“如何入裙”下回复QQ后四位；不留言后四位，不通过）
31,沧元图,我吃西红柿,//book.qidian.com/info/1015499829,玄幻,高武世界,完本,16106,番茄的第十本小说。————我叫孟川，今年十五岁，是东宁府“镜湖道院”的当代大师兄。
32,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,15194,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
33,烂柯棋缘,真费事,//book.qidian.com/info/1015990091,仙侠,古典仙侠,完本,14783,烂柯旁棋局落叶，老树间对弈无人兴所致天元一子，再回首山海苍茫……一觉醒来，计缘成了一个破旧山神庙中的半瞎乞丐。真人一柄剑，神棍一张嘴，就是计缘在这个可怕的世界安身立足的根本。————普群号：563767909VIP验证群号：1071336169（需要全订截图）
34,我真没想当训练家啊,北川南海,//book.qidian.com/info/1021583346,轻小说,衍生同人,完本,14762,现在站在你面前的是——得文公司董事会、彩虹火箭队缔造者、逆属性大师、世界锦标赛冠军……传奇训练家陆野，回忆起首次直播时的场景，喟然长叹。“说起来你们可能不信，我最初的愿望只是破十万订阅露个脸而已。”“我只想恰点钱，从一名游戏区UP主做起。”“我真没想当训练家啊！”本书又名：《青春期训练家不会梦见神奥冠军》、《竹兰大小姐想让我告白》、《成为世界冠军从主播开始》……【融合世界观，平行世界+动画、游戏设定+特别篇】关键词：精灵宝可梦、口袋妖怪、神奇宝贝、宠物小精灵、特别篇
35,东晋北府一丘八,指云笑天道1,//book.qidian.com/info/1010056141,历史,两晋隋唐,连载,14754,历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场汉人永远也不愿面对的千年恶梦。永嘉丧乱，中原大地，虎狼横行!华夏的儿女，在血泊中哀号。不甘为奴的汉人举族南下，在江东之地重建东晋，自祖逖起，百年来汉家军队六出江南，九伐中原，可惜功亏一篑，多少志士，徒望两京兴叹，巍巍青山，何处不埋忠骨？所幸天不亡汉族，还有刘寄奴，他会用一腔的热血，吼出这个时代的最强音：汉胡不两立，王业不偏安！欢迎随本书走进那段金戈铁马，气吞万里的年代。书友Q群号818116794(普群)，933794235（V群，需要起点粉丝值验证）
36,每天都离现形更近一步,陈词懒调,//book.qidian.com/info/1025461668,科幻,进化变异,连载,13856,风羿创业遇挫陷入困境时，姑祖母的私人管家带着一份巨额遗产找到他。风羿：“同辈的那么多，她老人家为什么留给我？”管家：“你长得最讨喜。”风羿摸了下自己的锥子脸：“她老人家眼光真好！”然而，继承遗产之后，整个人都不对劲了。————强吗？帅吗？狂吗？牛X吗？智商换的（bushi）。
37,我在东京教剑道,范马加藤惠,//book.qidian.com/info/1021402755,轻小说,原生幻想,完本,13452,穿越到了1980年的东京葛氏区，继承了道场，父母双亡，有妹有房，但是存款快见底了，学生没有，怎么办，急，在线等。算了，不管了，快乐就完事了。面对疾风吧！
38,大唐扫把星,迪巴拉爵士,//book.qidian.com/info/1021935657,历史,两晋隋唐,完本,13333,他穿越在即将被村民们活埋的那一刻，自爆……不，自救成功。他只想在这个时代混吃等死，可……那女人太疯狂了。……书友群：624065836，群名：大唐扫把星。若是全订，进去后可联系群主，验证进全订群。
39,我真的只是想打铁,静悄悄地写,//book.qidian.com/info/1018126660,体育,篮球运动,完本,13260,90年代，正当大卫-斯特恩一脸焦虑地站在大天朝电视台门外，看着自己手中的NBA录像带，寻思着怎么来打开潜力无穷的中国市场时，他万万没想到.......原来向上帝许愿，还真TM有用！“铁影”、“北方神”、“NBA篮框之笑容保护者”、“不是后仰从不投”、“一手跳投美如画”......当拥有以上绰号的苏枫横空出世，未来许多人的青春，在这一刻开始了！“啊呸！这帮黑粉到底有完没完！劳资的绰号明明是‘弑神者’！”看着报纸，苏枫愤愤不平地说道。弑是弑神的弑，者是弑神者的者，至于神？90年代的NBA，能有几位神？普通群群号：484028022VIP全订群：老书全订读者在普通群私聊管理
40,在港综成为传说,凤嘲凰,//book.qidian.com/info/1023691887,诸天无限,诸天,完本,12341,梦醒港岛，廖文杰发现自己成了重案组之虎曹达华的远房侄子。习武、修道、抓鬼、降妖，踏不平之事；武道、仙道、法宝、神通，尽归于手。食神之夜，他踏空而行，迎面白衣，道：“我有一技，还请菩萨不吝赐教！”
41,我不可能是剑神,裴不了,//book.qidian.com/info/1022332383,仙侠,古典仙侠,完本,11844,【无敌流】【十里坡剑神】【无厘头】……李楚穿越到十里坡，成为了一名小道士。在这个神鬼横行、妖魔肆虐的世界，弱小无助的他本想在十里坡苟活一世。直到有一天，不得已踏入江湖，他才发现……原来世上没有什么是一剑解决不了的。如果有。那就两剑。
42,重生过去震八方,锋临天下,//book.qidian.com/info/1024524827,都市,都市生活,连载,11698,一场意外，让一名四十岁的中年人重生在一名八岁的孩子身上，开始了他风骚的人生。
43,我在斩妖司除魔三十年,贰更,//book.qidian.com/info/1025377681,仙侠,古典仙侠,连载,11663,一觉醒来，周易成了大乾斩妖司的行刑官。恰逢妖魔乱世，鬼怪横行，乾坤剧变。周易躲在斩妖司，每天行刑妖魔获得各种奖励。黄庭道经、紫郢仙剑、蟠桃灵根、五色神牛、天罡法术、地煞神通……九天十地，漫漫仙道，吾当掌教尊！
44,我只想自力更生,中秋月明,//book.qidian.com/info/1021517869,都市,青春校园,完本,11586,赵德柱重生了。他不知道炒国库券，不知道炒股票，不记得中奖彩票号，也不懂怎么做生意赚钱……他只有一个念头：我要自力更生！书友新群:1083657061，欢迎吹水V群1158160683不喜欢追更的，可以先看完本美术职业文《大美时代》、佣兵枪战文《我是个么得感情的杀手》
45,柯南之我不是蛇精病,烟火酒颂,//book.qidian.com/info/1017470457,轻小说,衍生同人,连载,11492,穿越名侦探柯南的世界，池非迟被送进了医院。周二。医生：“明天周几？”池非迟：“周三。”医生：“咳，明天周五。”池非迟：“……”8月21日。医生：“明天几月几日？”池非迟：“8月22日。”医生：“咳，明天1月1日。”池非迟：“……”当所有人都认为混乱的时间是正确的，而其中一人无法正确辩识并融入其中，那这个人就是异类，就是病人！一入病院深似海，此生痊愈不可能。池非迟深吸一口气：“老！子！不！干！了！”读者群：756660924
46,怪物被杀就会死,阴天神隐,//book.qidian.com/info/1016073648,轻小说,原生幻想,完本,11343,新书《高天之上》已发布，大家可以去看看。=========——异于常人者，即为怪物——天生就是超能者，所到之处百鬼退避，捏碎骨头就和捏碎奶油饼干一样没有区别。太过特殊，其实不是什么好事，为了在这看似平凡的世界中寻找同类，苏昼十年来一路奔波寻觅，却都一无所获……直到灵气复苏突然的到来，为他拉开了一个广袤浩瀚的时代大幕。期待改变，期待超凡，苏昼并不希望看着这个世界燃烧，但他渴望世界变得热闹起来。千里独行，诸界漫步。路见不平，拔刀相助。即便在这充斥着怪物，邪魔与无数妖魔鬼怪的世界中，在这濒临破碎，处于毁灭前夕的多元宇宙内，也无需退缩恐惧，无需迷茫困惑，仍要怀着一颗渴求正义，追求正确的心。毕竟，正如同那人尽皆知的废话，‘人被杀，就会死’一样。怪物被杀，也会死。普群：429408755，无要求PS：已有460w字完本精品小说《燃钢之魂》，可收藏。
47,警探长,奉义天涯,//book.qidian.com/info/1016237165,现实,现实百态,完本,11227,案中案，局中局，曲折离奇却又理所当然。要记得每一个细节，那将是破案关键！奉义九州恩仇事，天涯四海仗剑行一个警察的故事，全程智商在线。伏笔很多，书友圈和评论区大神更多，欢迎留言，欢迎预测剧情～
48,平常人类的平凡生活,何处可桃,//book.qidian.com/info/1023473373,都市,都市生活,连载,11195,这书有毒，晚上不能看，上班不能看，吃饭不能看，走路不能看，只能自己偷偷看。………………………………何四海，人称何大力，擅长种田、搬砖、吹牛、摆摊、攒钱、养桃子。这只是一个“普通人类”的“平凡”生活故事。这是一个帮助亡者完成心愿，引渡灵魂的故事。让我们一起寻找平凡中的感动。本书又名《接引人的平凡生活》、《黄泉引路人》、《心愿摆渡人》、《还愿接引人》。欢迎加Q群，也可以分享你的故事：59139642
49,新书,七月新番,//book.qidian.com/info/1024232614,历史,秦汉三国,完本,10991,新朝末年，王莽改制失败，天下将乱，赤眉绿林义旗高举，刘秀兄弟志在复汉。重生于这样一个时代，当如何？新室已朽，不破不立，唯有来者，大笔书之！PS：这是关于穿越者大战位面之子的故事。
50,这是我的星球,姬叉,//book.qidian.com/info/1024051587,仙侠,修真文明,完本,10806,随性观测，寻求本心之路。多宇宙文明的碰撞主题，少量的游戏都市时间。请不要用战神归来仙帝重生的打开方式，别再问为什么不杀人搜魂、不神念全知、不毁天灭地、不一章完本了。
51,掌门低调点,幼儿园一把手,//book.qidian.com/info/1024722352,轻小说,原生幻想,完本,10751,掌门：“我不要。”--【NPC流，曾用名《听说你很拽啊》】【已有一本均订两万作品，两本均订破万作品。读者1群:1138057505（2000人已满）读者2群:693375110（还有空位）】
52,法爷永远是你大爷,翔炎,//book.qidian.com/info/1015421270,游戏,游戏异界,完本,10705,新书《这个北宋有点怪》已经上传，打算写一个轻松点，搞笑点的魔改历史文。对此有兴趣的朋友可以去看看。即使对历史文没有兴趣的朋友，也可以看看。因为你看完之后，就可以指着老翔的新书笑着大骂：写得就是垃圾，就是不行，老子就只看了三遍而已！
53,只想退休的我被迫成了大将,咸鱼军头,//book.qidian.com/info/1021476342,轻小说,衍生同人,完本,10585,大海贼时代。大海风起云涌，强者毁天灭地，各自厮杀，实在是让人——提不起劲！我，鲁西鲁·库洛，二十四岁，最大的梦想：安全的过完这一生！
54,世界树的游戏,咯嘣,//book.qidian.com/info/1016509432,轻小说,原生幻想,完本,10262,“虚拟现实游戏”《精灵国度》中人气最高的NPC，世界树的化身，自然之母，生命女神，精灵主宰——伊芙·尤克特拉希尔高坐在自己的神座上，微笑地看着台下的玩家们：“欢迎来到剑与魔法的世界。”这是一个重生成真神的穿越者携第四天灾在异世界共创美好生活的故事（迫真）……PS：伪/非DND，幕后玩家流，主角单身《世界树的游戏》书友群：674四七四458
55,圣墟,辰东,//book.qidian.com/info/1004608738,玄幻,东方玄幻,完本,10206,在破败中崛起，在寂灭中复苏。沧海成尘，雷电枯竭，那一缕幽雾又一次临近大地，世间的枷锁被打开了，一个全新的世界就此揭开神秘的一角……
56,最初进化,卷土,//book.qidian.com/info/1017021237,玄幻,东方玄幻,连载,10020,本书QQ交流群：153340812最意外的诡异宿命，最激烈的脑力碰撞，最残酷的生死战斗，最疯狂的奇异幻想，最离奇的事实真相......最初已至，再战十年！
57,我的1978小农庄,名窑,//book.qidian.com/info/1023160930,都市,都市生活,完本,9974,远离城市喧嚣的小山村开起了一个小农庄这里有七八年十多块一瓶的茅台，有七八块的五粮液有机菜，有机鱼虾，有机煮羊肉，绿色环保味道好。本是中年离异失败男，转身成了悠闲农庄主。山村小农庄，名声远播。拖鞋汗衫芭蕉扇，晃晃悠悠一整天。&amp;ldquo;订餐，没的问题，排队&amp;rdquo;一天一桌看心情，优哉游哉小日子。李栋摸摸挂在胸口小物件，充满能量了，该去1978年进货了，一个2018年的中年男子，穿越四十年带货的故事
58,这个诅咒太棒了,行者有三,//book.qidian.com/info/1024722226,都市,都市生活,连载,9624,陈宇穿越到高武世界，却被“世界意志”判定为入侵者，施加了诅咒。【诅咒效果：状态反转】【修行中：劲气-1、-2、-1、-1……】【锻炼中：肥胖+1；虚弱+1；体质-1；力量-1；耐性-1……】陈宇：“欺人太甚！老子不练了！”【懒惰中：劲气+1、+2、+2、+1……】【熬夜中：健康+1；免疫力+1；心肺功能+1；疲惫-1……】【纵欲中：健康+4；精力+3；强壮+3；劲气+20；寿命+2；贤者时间-5……】这个诅咒……真是太棒了！————V群:419402072（需要两千分粉丝值）普群:464975329
59,奶爸学园,剑沉黄海,//book.qidian.com/info/1021836787,都市,都市生活,连载,9355,都说女儿是前世的情人，那万一前身是海王怎么办？金牌编剧穿越而来，面对的不是飞黄腾达三宫六院娱乐帝国，而是，满！园！子！的！瓜！娃！子！（日常风，温馨风，轻喜风，有萌娃，已有完本小说《与萌娃的文艺生活》《哥哥万万岁》）
60,诡秘之主,爱潜水的乌贼,//book.qidian.com/info/1010868264,玄幻,异世大陆,完本,8941,蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界：枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，倒吊人，封印物……光明依旧照耀，神秘从未远离，这是一段“愚者”的传说。
61,玩家凶猛,黑灯夏火,//book.qidian.com/info/1015179225,诸天无限,诸天,完本,8878,这是超越维度的真实游戏，这是诸天万界的激烈竞争，波澜壮阔的史诗神话，离奇曲折的异界幻想，玩家凶猛！（验证群340663859，进群发全订截图即可进V群）（作者新书《问剑》已开）
62,全球神祇时代,一夕成道,//book.qidian.com/info/1024525575,科幻,未来世界,完本,8826,林霄穿越到一个全民成神的超奇幻超科幻时代。从一个神性生物起始，建立神域，经营眷族信徒，点燃神火，凝聚神格，征战外域，夺取神格。凭借穿越自带的金手指，林霄一路征服无数位面与晶壁系，掠夺神格，最终成就无上伟力，神上神！读者群：362/6344/42
63,神秀之主,文抄公,//book.qidian.com/info/1023903983,游戏,游戏异界,完本,8709,这是一本严谨的诸天修仙文！且看主角钟神秀如何浪迹诸天，追寻长生，打爆系统，成为诸天之主。这里有现代国术、古典修仙、克系江湖、恐怖世界、蒸汽朋克……无限天地，无限可能，尽在神秀之主！
64,我在决斗都市玩卡牌,名称被占用,//book.qidian.com/info/1022672531,轻小说,衍生同人,完本,8393,在完全潜入式集换卡牌游戏《游戏王：链接世界》中创建小号的苏羽，莫名其妙穿越去了游戏世界，甚至自带NPC模板。时间回到了游戏开服之前，玩家还有一个月降临，无名的法老王还沉眠在高中生武藤游戏的体内，具有跨时代意义的大赛决斗都市也还未启动。当游戏正式开服，玩家登陆，发现游戏中多出了个原作中没有的全新NPC。苏羽：那边的玩家要不要来抽卡包啊？五十一包，五百十连，价格公道，童叟无欺！玩家们目光直勾勾地盯着商品列表里被标记为UR的强欲之壶，一个个目光灼热，脑海里不约而同冒出了相同的念头————只要抽到那张卡！
