,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
12,系统的超级宗门,飞雀夺杯,//book.qidian.com/info/1011779433,玄幻,异世大陆,连载,22708,【高订两万作品，放心阅读】重活一世，成为雄霸一方的宗门少宗主。本以为背靠参天大树，此生注定逍遥无忧，奈何突生变故，宗门凋零、没落。当最后十名弟子也被迫离开，宗门只剩下失聪老头和一条名为哈哈的狗时，我突然发现我的宗门建筑竟然能升级!主殿升级!住宿区升级!连厨房都能升级!一个超级宗门正如太阳般冉冉升起.....欢迎来到我的宗门!收弟子只收天才，超级强者加入也得交钱。天下没有免费的午餐！(PS:作者看过的小说已经累计达到五十万均订，更是高达五千万收藏，请放心入坑!)
13,大梦主,忘语,//book.qidian.com/info/1016534035,仙侠,幻想修仙,连载,21354,一个从小体弱多病的富商之子，在寻求续命之法时，意外走上了修仙登天之路！大唐盛世，天下安泰，风调雨顺，百姓安居。千年后世，魔物吞天，妖鬼横行，遍野哀鸣。西游再现，大圣斗天，天蓬下凡，卷帘重生。莫名的穿梭与轮回，虚实掩映，真幻交织！是预言中的梦境？还是尚未发生的现实？他能否打破命中注定的魔障，消弭还未发生的三界大劫，挽救苍生于水火？
14,镜面管理局,横扫天涯,//book.qidian.com/info/1030905025,玄幻,高武世界,连载,21215,空中出现一面映照世间万物的镜子，除了没生命的物体，剩下的都是怪物。不过，这些怪物只有杨毅才能看的到。因为……他是镜面管理局，唯一的管理员。正式版：当你凝视镜面的时候，镜面也在凝视着你。杨毅抬头，空中的镜子，如同一座深渊，镜中的自己正从里面，一点点的向上爬。
15,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,21077,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
16,赤心巡天,情何以甚,//book.qidian.com/info/1016530091,仙侠,古典仙侠,连载,18522,（《赤心巡天》实体书已在全网发售。）上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦……这个世界发生了什么？那埋葬于时间长河里的历史真相，谁来聆听？山河千里写伏尸，乾坤百年描饿虎。天地至公如无情，我有赤心一颗、以巡天！——————欢迎来到，情何以甚的仙侠世界。——————枫林城：1044491349（普群）VIP验证群：327980714
17,艾泽拉斯阴影轨迹,帅犬弗兰克,//book.qidian.com/info/1028005898,游戏,游戏异界,连载,17970,骨灰级玩家穿越魔兽，成了吉安娜的亲哥哥，咱现在也是王子了，为了家族存续着想，我是不是该先把自家妹妹的腿打折，免得她以后成为一个弑亲禽兽？等等？怎么一过来就要先死一次？让我看看攻略。嗯，先触摸额头开启人物面板，然后抄起武器去开了那个兽人的脑壳，如果掉落装备就赚了，没有也不必伤心，洗把手，然后再去找下一个……好了，不开玩笑了，让我们正经一点，重新开始讲这个故事：死亡是一把钥匙，打开新的人生。布莱克.肖手握玩家模板，可以打怪升级，坐拥职业系统，一路高歌猛进。系紧黑夜为披风，手握阴影做利刃，用杀戮磨砺爪牙，以恐惧喂养野心。从风暴王国到奥格瑞玛，他的恶行无人不知，从冰冠冰川到潘达利亚，他的恶名无人不晓。当黑衣帝王破影而出时，整个世界都战栗不休。这就是关于这个人的故事，从黑暗之门六年的卡兹莫丹讲起...
18,顶级气运，悄悄修炼千年,任我笑,//book.qidian.com/info/1026562582,仙侠,神话修真,完本,17724,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。于是乎，他花了十一年摇先天气运。【绝世无双：仙姿，魅力顶级】【天命剑痴：剑道资质顶级，剑道悟性顶级】【身法绝尘：身法资质顶级】【仙帝后裔：获得一部绝世修仙功法、一千块上品灵石】韩绝为了长生，决定悄悄修炼，不出风头。千年后，修真界一代换一代。当仙界清理凡间时，韩绝不得不出手。他这才发现，好像仙神也不过如此！……读者群：668385276
19,术师手册,听日,//book.qidian.com/info/1025990049,轻小说,原生幻想,连载,17094,1668年，我所在的城市被评为全国治安最好的地区。我对此做出了不可磨灭的贡献。因为我落网了。
20,重生之似水流年,苍山月,//book.qidian.com/info/1027551057,都市,都市生活,连载,16563,一个伤痕累累的中年灵魂倒退回时光里，拥抱98年的斑驳阳光。蓦然发现，原来那时少年正好，岁月飘香。原来犯错才叫成长，青春可以如此飞扬...
21,镇妖博物馆,阎ZK,//book.qidian.com/info/1026722127,悬疑,诡秘悬疑,连载,14212,世之反常为妖物之性灵为精魂之不散为诡物之异常为怪司隶校尉，旧称卧虎，汉武帝所设，治巫蛊之事，捕奸滑之徒。全球范围内的灵气和神秘复苏，人类摸索着走上修行道路，潜藏在传说中的妖精鬼怪一一浮现，阴影处仍旧有无数邪魔晃动，一间无人问津的博物馆，一面汉武帝时期的刻虎腰牌，让卫渊成为当代最后一位司隶校尉，带他前往古往今来诸多妖异之事。古今稀奇事，子不语怪力乱神，姑妄言之，姑妄听之。姑且斩之。一柄八面汉剑，斩尽魑魅魍魉。生死当定，天道存心。当最后卫渊终于能在和平岁月里，躺着木椅眯眼晒太阳的时候，背后的博物馆里已经封印了无数的妖魔鬼怪。
22,全职艺术家,我最白,//book.qidian.com/info/1022282526,都市,娱乐明星,连载,14122,“音乐、影视、绘画、书法、雕塑、文学……”“你都懂？”“略知一二。”“都会一点的意思？”“嗯，都会亿点的意思。”怀揣系统，靠艺术征服世界，成为各界人士顶礼膜拜的无冕之王。
23,神话版三国,坟土荒草,//book.qidian.com/info/3223937,历史,秦汉三国,连载,13322,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？吕布单枪匹马凿穿万人部队，这怎么看都不科学。赵子龙真心龙魂附体了，一剑断山，这真的是人？典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。”ps：其实这是一篇正经的种田文……QQ群：95010223（满了）全订验证群：949176942酱油群：397441818（快满了）二群：418928396（快满了）三群：371034966五群：966666635
24,女主从书里跑出来了怎么办,姬叉,//book.qidian.com/info/1031581482,都市,都市异能,连载,12777,楚戈是个后宫文写手。当他正在写天下最强者之一的女宗主芳心萌动的时候……一个女人出现在他的房间里，持剑架在他的脖子上：“你敢写我爱上那个男人，我就杀了你。”
25,宇宙职业选手,我吃西红柿,//book.qidian.com/info/1031581171,科幻,未来世界,连载,12200,融入宇宙文明后，家乡星球为了生存，步履蹒跚地在文明之路上前行。而星球上无数人类，也开始了进化之路……
26,东晋北府一丘八,指云笑天道1,//book.qidian.com/info/1010056141,历史,两晋隋唐,连载,12123,历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场汉人永远也不愿面对的千年恶梦。永嘉丧乱，中原大地，虎狼横行!华夏的儿女，在血泊中哀号。不甘为奴的汉人举族南下，在江东之地重建东晋，自祖逖起，百年来汉家军队六出江南，九伐中原，可惜功亏一篑，多少志士，徒望两京兴叹，巍巍青山，何处不埋忠骨？所幸天不亡汉族，还有刘寄奴，他会用一腔的热血，吼出这个时代的最强音：汉胡不两立，王业不偏安！欢迎随本书走进那段金戈铁马，气吞万里的年代。书友Q群号818116794(普群)，933794235（V群，需要起点粉丝值验证）
27,什么叫六边形打野啊,这很科学啊,//book.qidian.com/info/1031785579,游戏,电子竞技,连载,11181,{英雄联盟电竞文}团战、Gank、视野、操作、意识、英雄池……全部拉满！顾行用职业生涯诠释着，什么叫六边形打野！……18岁的顾行意外发现了自己的独特天赋，他原本只想利用暑期空闲时间赚点生活费，缓解一下家里的经济压力，却阴差阳错一头扎进了2016年的LPL。联赛内有横扫一切的EDG，异军突起的RNG，重组2.0版本的WE……联赛外强敌环伺，连续3年夺冠的LCK气势如虹，还在延续自己的宰治，欧美赛区蠢蠢欲动试图翻身，LPL依旧行走在漫无边际的黑暗中。但来都来了。在顾行踏上职业道路的这一刻开始，目标就只有冠军！从懵懂新人到队伍领袖，再到赛区乃至英雄联盟的标志，他一步步迈上巅峰！
28,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,10938,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
29,朕,王梓钧,//book.qidian.com/info/1028520538,历史,两宋元明,连载,10803,回到明末，沦落为奴。这皇帝，乞丐做得，建奴做得，流寇做得，家奴就做不得？
30,我用闲书成圣人,出走八万里,//book.qidian.com/info/1028463573,仙侠,古典仙侠,连载,9935,开局一口棺材。陈洛的穿越从灵堂开始。这是一个读书就能获得超凡威力的世界。读儒门经典，可养浩然正气；读道门典藏，可生先天源炁；读佛门经文，可悟轮回真意；偏偏陈洛的金手指却是一堆天道都不允许在这个世界出现的闲书！……什么？《聊斋》被妖国当做天书？什么？《天龙八部》打开了武学天地？别慌别慌，都是小场面！这位儒生，虎将如云、谋臣如雨的《三国演义》听过吗？那位道士，《封神演义》看过没有？你们道家在里面老牛了！哎，高僧请留步，我这里还有一本《西游记》，你感兴趣吗？……经史子集天上道，说书演义人间貌。你炼阳神他修佛，红尘有我向天笑。
31,公子别秀,荣小荣,//book.qidian.com/info/1031101410,玄幻,异世大陆,连载,9898,林秀一觉醒来，世界已经截然不同。有人力拔山兮，扛峰举鼎；有人举目千里，一览无遗；有人御风而行，逍遥天地；有人隐形匿迹，来去无踪……秀就完了。
32,人族镇守使,白驹易逝,//book.qidian.com/info/1026225232,玄幻,东方玄幻,连载,9846,重活一世，沈长青成为大秦镇魔司一员，此时恰逢妖魔乱世，诡怪猖獗——斩杀幽级诡怪，纯阳功圆满！斩杀怨级诡怪，天武罡气圆满！斩杀强大妖邪，打破自身极限！斩杀——若干年后，沈长青化身人族镇守使，诸般妖魔诡怪尽皆俯首！“有我一日，人族不灭！”——有四百万字完本老书《我真的是正派》以及二百万字完本老书《重生之独步江湖》，欢迎阅读！
33,诸界第一因,裴屠狗,//book.qidian.com/info/1029701421,玄幻,东方玄幻,连载,9070,浩瀚的世界重新焕发生机，远去的神魔即将归来。持一口暴食之鼎，法学生杨狱穿越而来，于边陲小镇睁眼看这似是而非的世界。他看到无垠大地之上，古老的王朝濒临末路，烽火中龙蛇四起。他看到连年征战，民不聊生。千户之地，瞬息尽成白地，万乘之国，弹指化作云烟。他看到有童子挥舞红绫舞动四海。他看到猎户立于山巅，弯弓向天。他看到巨人立地顶天，咆哮间，山河皆碎。他看到九霄云中仙神盘踞，谈笑间，沧海桑田。杨狱沉默、迷惘、压抑，直至，发出惊天怒吼：“大丈夫生当五鼎食，死亦五鼎烹！”“我这一生，绝不碌碌！”…………已有老书《诸天投影》《大道纪》，喜欢的朋友可以去看看。
34,金刚不坏大寨主,徍男,//book.qidian.com/info/1023502814,武侠,武侠幻想,连载,8767,【横推】【爆燃】【2020-2021武侠最火作品】内练一口九阳气，外练一身金刚骨，金背九环刀横扫四十丈银蓝刀气，气沉丹田左冲右突，降龙神掌轰炸全场。道心魔种......忘我唯我......葵花真劲......飞刀朔空......袈裟伏魔......天龙七式......如来神掌、战神破碎！尽在群英荟萃精彩热血的江湖！....大寨主江大力雄壮之极的身躯静坐在雕花梨木大椅上，虎皮大衣下满是鼓凸强健的肌肉，坚硬，霸道，浑身充满刚猛强横的力量感。他眼神冷峻从容，注视着周边两侧新招收的玩家。各种阿谀奉承之言，从这些韭菜口中不绝于耳传来。“大寨主威武神勇，刀枪不入铁掌无敌，求大寨主传授小的武艺！”“大寨主，敏感肌能练铁布衫吗？”“老弟，骚话少说，大寨主可是出了名的手狠心黑。”一名刚从城隍庙复活过来的玩家哭丧着脸，“像我，初听不知话中意，再听已是刀下魂。大寨主说一不二，每次提问再问第二遍就送人上路，我已经无FK可说。”总之，这就是个猛练肌肉提大刀的猛人闯荡江湖综武的那些事儿，无女主，霸道果决，铁打的大BOSS，流水的玩家.....【万均，高订七万，自上架后武侠霸榜第一长达一年多】
35,我已不做大佬好多年,萌俊,//book.qidian.com/info/1030846729,都市,都市生活,连载,8726,这是一个梦已远，却梦回八零的故事。不是打打杀杀，是人情世故。我的名，张国宾！我已不做大佬好多年。
36,我真没想混娱乐圈啊,任鸟飞,//book.qidian.com/info/1031919058,都市,娱乐明星,连载,8597,年少有为时含冤入狱。沉冤昭雪出狱时，父母已老，女儿尚小，人近中年，却一切都得从头开始。还好，我在狱中学会了诸多本事，还觉醒了前世的记忆。原想着，出狱后，干点别的，打死不再去混上一世已经混够了的娱乐圈。可为我默默付出的家人，全都在当群演，全都喜欢混娱乐圈，可他们又在娱乐圈中步履维艰。没办法，我只能陪他们纵横娱乐圈了……
37,精灵世界的底层训练家,说唱鸽,//book.qidian.com/info/1029939166,轻小说,衍生同人,连载,8528,【更新日万，月40万+！】感谢联盟归还精灵世界安静祥和，因为我这个“底层”的训练家，跳反了。——源自“底层”训练家、培育家夏彦的《自述》
38,我在1982有个家,全金属弹壳,//book.qidian.com/info/1031440041,都市,都市生活,连载,8326,王忆得到一枚钥匙，在2022年打开一扇门会去往1982年，在1982年打开一扇门会回到2022年。两个截然不同的大时代出现在他面前：充沛的饮食保障，发达的工业产品，神效的医药，爆炸的信息，这是2022。淳朴的民风乡情，丰富的野生资源，流落的古董，年代的珍宝，这是1982。穿梭在这两个时代，王忆没有太大的念想，他就是想把小日子过的有滋有味。
39,黜龙,榴弹怕水,//book.qidian.com/info/1031516087,历史,架空历史,连载,8272,此方天地有龙。龙形百态，不一而足，或游于江海，或翔于高山，或藏于九幽，或腾于云间。一旦奋起，便可吞风降雪，引江划河，落雷喷火，分山避海。此处人间也有龙。人中之龙，胸怀大志，腹有良谋，有包藏宇宙之机，吞吐天地之志。一时机发，便可翻云覆雨，决势分野，定鼎问道，证位成龙。作为一个迷路的穿越者，张行一开始也想成龙，但后来，他发现这个行当卷的太厉害了，就决定改行，去黜落群龙。所谓行尽天下路，使天地处处通，黜遍天下龙，使世间人人可为龙。这是一个老套的穿越故事。
40,我就是神！,历史里吹吹风,//book.qidian.com/info/1029247985,玄幻,异世大陆,连载,8157,五亿年前。寒武纪。尹神降临在最远古的蛮荒大地和原始海洋之上，他是一切的开端，他创造了智慧和生命，他是众生的造物主。时间的流逝里，故事化为史诗，史诗化为神话，最终神话也被埋葬在岁月之中。唯神永恒。
41,神秘之劫,文抄公,//book.qidian.com/info/1030011567,游戏,游戏异界,连载,8009,神秘复苏，诸神黎明，一定是好事么？伴随着灵气复苏所带来的，还有……无解之恐怖！一个奇异的姓氏、一个穿梭两界的灵魂，一段神秘的史诗……
42,重生就要对自己狠一点,吹个大气球9,//book.qidian.com/info/1027715803,都市,都市生活,完本,7871,我从那个灿烂的时代回来重走一遍，不是为了补回什么遗憾，而是为了找到自己真正的天花板。人如果对自己都下得去狠手，老天都会帮你！
43,骗了康熙,大司空,//book.qidian.com/info/1031777423,历史,清史民国,连载,7758,九龙夺嫡最紧要的关头，九门提督隆科多的私生子，把康熙骗惨了！
44,修仙就是这样子的,凤嘲凰,//book.qidian.com/info/1031587468,仙侠,幻想修仙,连载,7633,九州世界，满怀怨气的玩家们聚集一处，滴血为盟，誓要让大魔头魂飞魄散。一时间，八方响应，风起云涌，所有人都看到了美好的明天。除了陆北。他就是那个所谓的魔头。“说我魔头，怪我坑你们，我一NPC，怎么可能坑你们，修仙就是这样的！”
45,诡秘之主,爱潜水的乌贼,//book.qidian.com/info/1010868264,玄幻,异世大陆,完本,7628,蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界：枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，倒吊人，封印物……光明依旧照耀，神秘从未远离，这是一段“愚者”的传说。
46,大明第一臣,青史尽成灰,//book.qidian.com/info/1031417905,历史,两宋元明,连载,7292,元末濠州城外，朱元璋捡到了一个少年，从此洪武皇帝多了一条臂膀。抗元兵，渡长江，灭陈友谅，伐张士诚。创建大明，光复燕云。我无处不在。从此洪武立国，再无遗憾。大明根基，固若金汤。针对小明王的事情，我们需要采取四阶段战术。首先，我们宣称什么事都没有。其次，我们说或许发生了什么事情，不过我们什么都不用做。再次，我们说或许应该做点什么，可惜什么都做不了。最后，我们很遗憾小明王以身殉国，当初要是做点什么就好了。……有人问：身为太祖第一心腹重臣，如何轻松避过风风雨雨，安享天年？张希孟谦虚地说：“仆只是大明朝卑微的社会公器，用来盛放太祖皇帝深思熟虑的果实！”
47,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,7031,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
48,回到2002当医生,真熊初墨,//book.qidian.com/info/1029398295,都市,都市生活,完本,6926,立志征服癌症、解决人间疾痛的周从文在推广粒子置入术的时候遭遇车祸，出师未捷身先死。但却阴差阳错，回到2002年，回到上一世刚参加工作，因为拒绝老主任的酒被PUA，人生跌入谷底的年代。那个男人，他回来了。
49,某霍格沃茨的魔文教授,韩游思,//book.qidian.com/info/1027307054,轻小说,衍生同人,完本,6909,从霍格沃茨毕业三年后，菲利克斯再次走进这座魔法学校，只不过这一次，他是以教授的身份！麻瓜的智慧与魔法结合，会碰撞出什么样的火花？PS1.教授古代魔文；PS2.时间线，三小只二年级；
50,稳住别浪,跳舞,//book.qidian.com/info/1025325411,都市,都市异能,连载,6603,天堂打烊，地狱满员。所以，我留在人间当祸害呀……
51,谁还不是个修行者了,金色茉莉花,//book.qidian.com/info/1031784529,轻小说,原生幻想,连载,6468,穿越到了一个玄幻世界，然而——具备先进思想的修行者们刚刚以一场旷日持久的战争结束了早已步入黄昏的旧修行时代。皇权压迫的时代没有了，修行者高高在上的时代消失了，这是一个修行普及、充满活力的崭新时代。欢迎来到新时代的黎明。这个年代，谁还不是个修行者了。
52,大奉打更人,卖报小郎君,//book.qidian.com/info/1019664125,仙侠,幻想修仙,完本,6460,《大奉打更人》1-12册实体书已在天猫、京东、当当全平台发售。这个世界，有儒；有道；有佛；有妖；有术士。警校毕业的许七安幽幽醒来，发现自己身处牢狱之中，三日后流放边陲.....他起初的目的只是自保，顺便在这个没有人权的社会里当个富家翁悠闲度日。......多年后，许七安回首前尘，身后是早已逝去的敌人，以及累累白骨。滚滚长江东逝水，浪花淘尽英雄，是非成败转头空。青山依旧在，几度夕阳红。
53,神秘复苏,佛前献花,//book.qidian.com/info/1012584111,仙侠,现代修真,连载,6325,“我叫杨间，当你看到这句话的时候我已经死了......”一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。——————
54,第一玩家,封遥睡不够,//book.qidian.com/info/1024813370,游戏,游戏异界,连载,6185,【如果全人类都把希望寄托给一个人，这条路就会好走吗？】…“当你看到这行字时，赎回星球的生死游戏已经开始”“所有玩家共同穿梭一个个异世界，换得赎回故土的生机”“我是苏明安，拥有仅我得知的死亡回档能力”“被淘汰的玩家成为了观众，在亿万热度的直播间中，他们说我是——最强的【第一玩家】，黑暗时代的传火者”“也有人说，我是只知道通关的疯子，不称职的领头羊”“…但没有关系”“为众抱薪者，不可冻毙于风雪。为自由开道者，不可困厄于荆棘”“我保守着，侵略者也不知的秘密——每当未来处于绝望，我是唯一能回到过去，改变悲剧的人”“无法见光的时代，以谎言欺骗世界，在无数条失败的世界线摸黑前行”“我会将我铸就的最好的那一个【光辉未来】，带给所有注视我的人”…“…哪怕是踩着我的无数尸骸与骨灰。”…原创副本，大量长线伏笔和反转揭露，多短结局，电车难题、时间跳跃等副本进度:菌菇末世→高三校园→狼人杀村→白沙病院→血族盛宴…【时间长河的唯一守望者，背负人类命运而行】【愿你在大众的狂热和信仰中，行进至这场荒谬游戏的终末】【——遥望远方故土，背负文明热望。】
55,警察陆令,奉义天涯,//book.qidian.com/info/1031633183,都市,都市生活,连载,6118,人格心理学硕士毕业当警察，是一种什么体验？人，可以貌相。对于真正的专家来说，普通人看几眼就能看穿，当然，看穿城府深沉的人难度要大很多。这是一个想研究心理学的人，莫名其妙地成为了破案专家的故事～～相比《警探长》，这本书更…爽一点…
56,英雄无敌之隐藏建筑大师,凶猛公仓鼠,//book.qidian.com/info/1031812496,游戏,虚拟网游,连载,6066,无数玩家的鲜血铺成七鸽前进的道路，被火烧焦的法师袍随风尘飘扬，神灯的碎片被踩得喳喳作响，娜迦碎刃，石像成灰。泰坦尸骨堆积成山。而我七鸽，会踏着你们的尸骨，摘下布拉卡达的亚沙之泪，成为妖精族的新王！
57,我真不想跟神仙打架,中秋月明,//book.qidian.com/info/1029968248,都市,青春校园,连载,5716,重回90年代，那个神仙打架的纯真时光，荆小强用他那天下无敌的手感跟嗓子，泰山崩于前而色不改的无聊心态，当了个顶尖文艺工作上班族，打卡上台，打卡下班，什么顶礼膜拜，什么歌坛荣耀可去他的吧
58,长生志异,真愚老人,//book.qidian.com/info/1028121685,仙侠,现代修真,连载,5530,长生天朝，天命九年。神州大乱，民不聊生。皇室统御崩坏，西方夷人携诸神教统来袭。新式军阀四起，割据一方，太平乱党肆虐，生灵涂炭。诸如洪涝大旱，地龙翻身，沙暴龙卷，酸雨红月、陨石坠落等天灾纷纷降临。更有无数妖魔横行、怪异丛生，神鬼混居，不可名状的诡物，亦或是无法理解的神秘现象。在这黑暗乱世中，陶潜睁开双眼，发现自己成了菜市口即将被斩首的囚犯……！ps：已有精品完本小说《秘巫之主》，近现代神秘侧背景，感兴趣的可以试试。
59,从红月开始,黑山老鬼,//book.qidian.com/info/1024868626,科幻,进化变异,完本,5485,红月亮出现在天上的那一刻开始，全世界的人都成了疯子。除了我！
