,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
11,朕,王梓钧,//book.qidian.com/info/1028520538,历史,两宋元明,连载,36094,回到明末，沦落为奴。这皇帝，乞丐做得，建奴做得，流寇做得，家奴就做不得？
12,黎明之剑,远瞳,//book.qidian.com/info/1010400217,科幻,时空穿梭,连载,32733,高文穿越了，但穿越的时候稍微出了点问题。在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。以及一个即将迎来纪元终结的世界。
13,全职艺术家,我最白,//book.qidian.com/info/1022282526,都市,娱乐明星,连载,32426,“音乐、影视、绘画、书法、雕塑、文学……”“你都懂？”“略知一二。”“都会一点的意思？”“嗯，都会亿点的意思。”怀揣系统，靠艺术征服世界，成为各界人士顶礼膜拜的无冕之王。
14,赤心巡天,情何以甚,//book.qidian.com/info/1016530091,仙侠,古典仙侠,连载,29057,（《赤心巡天》实体书已在全网发售。）上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦……这个世界发生了什么？那埋葬于时间长河里的历史真相，谁来聆听？山河千里写伏尸，乾坤百年描饿虎。天地至公如无情，我有赤心一颗、以巡天！——————欢迎来到，情何以甚的仙侠世界。——————枫林城：1044491349（普群）VIP验证群：327980714
15,镇妖博物馆,阎ZK,//book.qidian.com/info/1026722127,悬疑,诡秘悬疑,连载,28433,世之反常为妖物之性灵为精魂之不散为诡物之异常为怪司隶校尉，旧称卧虎，汉武帝所设，治巫蛊之事，捕奸滑之徒。全球范围内的灵气和神秘复苏，人类摸索着走上修行道路，潜藏在传说中的妖精鬼怪一一浮现，阴影处仍旧有无数邪魔晃动，一间无人问津的博物馆，一面汉武帝时期的刻虎腰牌，让卫渊成为当代最后一位司隶校尉，带他前往古往今来诸多妖异之事。古今稀奇事，子不语怪力乱神，姑妄言之，姑妄听之。姑且斩之。一柄八面汉剑，斩尽魑魅魍魉。生死当定，天道存心。当最后卫渊终于能在和平岁月里，躺着木椅眯眼晒太阳的时候，背后的博物馆里已经封印了无数的妖魔鬼怪。
16,重生就要对自己狠一点,吹个大气球9,//book.qidian.com/info/1027715803,都市,都市生活,完本,27620,我从那个灿烂的时代回来重走一遍，不是为了补回什么遗憾，而是为了找到自己真正的天花板。人如果对自己都下得去狠手，老天都会帮你！
17,这个明星很想退休,幼儿园一把手,//book.qidian.com/info/1029510590,都市,娱乐明星,连载,26383,众人：“不！你不想！”
18,神话版三国,坟土荒草,//book.qidian.com/info/3223937,历史,秦汉三国,连载,26182,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？吕布单枪匹马凿穿万人部队，这怎么看都不科学。赵子龙真心龙魂附体了，一剑断山，这真的是人？典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。”ps：其实这是一篇正经的种田文……QQ群：95010223（满了）全订验证群：949176942酱油群：397441818（快满了）二群：418928396（快满了）三群：371034966五群：966666635
19,金刚不坏大寨主,徍男,//book.qidian.com/info/1023502814,武侠,武侠幻想,连载,23745,【横推】【爆燃】【2020-2021武侠最火作品】内练一口九阳气，外练一身金刚骨，金背九环刀横扫四十丈银蓝刀气，气沉丹田左冲右突，降龙神掌轰炸全场。道心魔种......忘我唯我......葵花真劲......飞刀朔空......袈裟伏魔......天龙七式......如来神掌、战神破碎！尽在群英荟萃精彩热血的江湖！....大寨主江大力雄壮之极的身躯静坐在雕花梨木大椅上，虎皮大衣下满是鼓凸强健的肌肉，坚硬，霸道，浑身充满刚猛强横的力量感。他眼神冷峻从容，注视着周边两侧新招收的玩家。各种阿谀奉承之言，从这些韭菜口中不绝于耳传来。“大寨主威武神勇，刀枪不入铁掌无敌，求大寨主传授小的武艺！”“大寨主，敏感肌能练铁布衫吗？”“老弟，骚话少说，大寨主可是出了名的手狠心黑。”一名刚从城隍庙复活过来的玩家哭丧着脸，“像我，初听不知话中意，再听已是刀下魂。大寨主说一不二，每次提问再问第二遍就送人上路，我已经无FK可说。”总之，这就是个猛练肌肉提大刀的猛人闯荡江湖综武的那些事儿，无女主，霸道果决，铁打的大BOSS，流水的玩家.....【万均，高订七万，自上架后武侠霸榜第一长达一年多】
20,十方武圣,滚开,//book.qidian.com/info/1024088056,玄幻,异世大陆,完本,21580,末日荒土，世宗三年，天下大乱，民不聊生。中央皇朝崩坏，各地群雄割据，门派独立。魔门妖党隐于暗处作乱，帮派相互征伐，混乱不堪。天灾连连，大旱，酷寒，暴雨，虫灾，人民苦苦挣扎，渴求希望与救赎。大乱之中，各门各派纷纷出世，争夺资源地盘，建立独属于自己的统治。有野心者试图席卷天下，建立王朝，也有大义者，意图挽救苍生，重建家园。肌肉，武道，仙法，一位位武道极限强者，在传说中获得了彷如仙佛名号。魏合持有能突破境界的破境珠，穿越乱世，一步步开创属于自己的传说。新书：我的属性修行人生，大家喜欢的可以移步看看～
21,大奉打更人,卖报小郎君,//book.qidian.com/info/1019664125,仙侠,幻想修仙,完本,21364,《大奉打更人》1-12册实体书已在天猫、京东、当当全平台发售。这个世界，有儒；有道；有佛；有妖；有术士。警校毕业的许七安幽幽醒来，发现自己身处牢狱之中，三日后流放边陲.....他起初的目的只是自保，顺便在这个没有人权的社会里当个富家翁悠闲度日。......多年后，许七安回首前尘，身后是早已逝去的敌人，以及累累白骨。滚滚长江东逝水，浪花淘尽英雄，是非成败转头空。青山依旧在，几度夕阳红。
22,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,20459,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
23,术师手册,听日,//book.qidian.com/info/1025990049,轻小说,原生幻想,连载,20001,1668年，我所在的城市被评为全国治安最好的地区。我对此做出了不可磨灭的贡献。因为我落网了。
24,重生之似水流年,苍山月,//book.qidian.com/info/1027551057,都市,都市生活,连载,18491,一个伤痕累累的中年灵魂倒退回时光里，拥抱98年的斑驳阳光。蓦然发现，原来那时少年正好，岁月飘香。原来犯错才叫成长，青春可以如此飞扬...
25,稳住别浪,跳舞,//book.qidian.com/info/1025325411,都市,都市异能,连载,18479,天堂打烊，地狱满员。所以，我留在人间当祸害呀……
26,我只想安静的做个苟道中人,爆炸小拿铁,//book.qidian.com/info/1026694115,仙侠,幻想修仙,连载,18035,“叮咚！”“欢迎使用全智能修真系统！”“您选择修炼【锻骨决】，系统开始为您修炼，系统检测缺少修炼丹药淬骨丹，请稍等……”“系统成功为你偷取了十颗淬骨丹，修炼继续……”“重要提示，系统修炼期间，您将失去身体的控制权……”得到智能修仙系统后，裴凌不声不响的飞速成长，准备一直苟到成仙，直到某一天……“叮咚！”“您选择修炼【无名功法】，系统检测缺少道侣，系统正在为您寻找道侣……”于是，裴凌眼睁睁的看着自己跑向隔壁仙子的修炼室……
27,大魏读书人,七月未时,//book.qidian.com/info/1029160231,仙侠,古典仙侠,完本,17859,武昌元年。大魏王朝，历经七次北伐而败，国库空虚，民不聊生，又逢先帝驾崩。而后，女帝登基，日月当空。此时，天下妖魔横出，为祸人间。大魏藩王蠢蠢欲动，朝堂涌动不安，异族番邦虎视眈眈。也就在大魏江山岌岌可危之时，文科生许清宵穿越而来，却发现只剩下十二时辰寿命。为求自保，修行‘异术’，凝聚魔种，获取超凡力量！为压制魔种，许清宵修行最强体系儒道，却不曾想，借助诗词文章，一步一步证道文圣。“吾乃许清宵，大魏读书人。”“读的是春秋！”————【万订热血儒道之作】【无敌穿越智斗爽文】【八十三章炸裂起飞】【日更两万稳定作品】
28,这游戏也太真实了,晨星LL,//book.qidian.com/info/1029391348,轻小说,原生幻想,连载,17526,这游戏也太真实了叭！搬砖、跑腿、捡垃圾、送快递……公司最多能让你体会到996的艰辛，在这里你能体会到超级加倍的007。好了，不废话了，伟大的管理者大人喊我去搬砖了。那位大人说了，只要我们努力献上自己的肝，下个月他又能换一套全新的动力甲，到时候带我们开全新的地图，去广阔的废土捡更多的垃圾！……穿越到废土世界的楚光发现，自己解锁了避难所系统，能够从平行世界召唤名为“玩家”的生物。从那天开始，整个废土都不正经了。
29,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,17254,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
30,东晋北府一丘八,指云笑天道1,//book.qidian.com/info/1010056141,历史,两晋隋唐,连载,17023,历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场汉人永远也不愿面对的千年恶梦。永嘉丧乱，中原大地，虎狼横行!华夏的儿女，在血泊中哀号。不甘为奴的汉人举族南下，在江东之地重建东晋，自祖逖起，百年来汉家军队六出江南，九伐中原，可惜功亏一篑，多少志士，徒望两京兴叹，巍巍青山，何处不埋忠骨？所幸天不亡汉族，还有刘寄奴，他会用一腔的热血，吼出这个时代的最强音：汉胡不两立，王业不偏安！欢迎随本书走进那段金戈铁马，气吞万里的年代。书友Q群号818116794(普群)，933794235（V群，需要起点粉丝值验证）
31,锦衣,上山打老虎额,//book.qidian.com/info/1028116749,历史,两宋元明,完本,16448,如果一个人不幸回到了天启六年。此时大厦将倾，阉党横行，百官倾轧，民不聊生。党争依旧还在持续。烟雨江南中，才子依旧作乐，佳人们轻歌曼舞。流民们衣不蔽体，饥饿已至极限。辽东的后金铁骑已然磨刀霍霍，虎视天下。而恰在此时，张静一鱼服加身，绣春刀在腰。他成为了这个时代，以凶残和暴力而闻名天下的锦衣卫校尉。在这个不讲理的时代，恰恰成为了最不需讲道理的人。
32,我用闲书成圣人,出走八万里,//book.qidian.com/info/1028463573,仙侠,古典仙侠,连载,16162,开局一口棺材。陈洛的穿越从灵堂开始。这是一个读书就能获得超凡威力的世界。读儒门经典，可养浩然正气；读道门典藏，可生先天源炁；读佛门经文，可悟轮回真意；偏偏陈洛的金手指却是一堆天道都不允许在这个世界出现的闲书！……什么？《聊斋》被妖国当做天书？什么？《天龙八部》打开了武学天地？别慌别慌，都是小场面！这位儒生，虎将如云、谋臣如雨的《三国演义》听过吗？那位道士，《封神演义》看过没有？你们道家在里面老牛了！哎，高僧请留步，我这里还有一本《西游记》，你感兴趣吗？……经史子集天上道，说书演义人间貌。你炼阳神他修佛，红尘有我向天笑。
33,某霍格沃茨的魔文教授,韩游思,//book.qidian.com/info/1027307054,轻小说,衍生同人,完本,15997,从霍格沃茨毕业三年后，菲利克斯再次走进这座魔法学校，只不过这一次，他是以教授的身份！麻瓜的智慧与魔法结合，会碰撞出什么样的火花？PS1.教授古代魔文；PS2.时间线，三小只二年级；
34,芝加哥1990,齐可休,//book.qidian.com/info/1013677094,轻小说,原生幻想,完本,15234,穿越、90年代、芝加哥、美娱、作曲、编剧、制片、传媒集团
35,吕布的人生模拟器,会说话的胡子,//book.qidian.com/info/1028036771,历史,秦汉三国,完本,14715,你相信吗？一个人的人生，从你性格成型的那一刻就已经注定，虽然人生会有很多机遇和很多选择，但当你面对这些机遇和选择的时候，你的性格和认知早已注定了你会如何选择，作为一个注定的失败者，您是否愿意从此刻起重塑您的人生？人生模拟器，改变未来，改变人生，你值得拥有。洛阳城外，吕布跨坐在赤兔马上随着队伍行驶在宽敞的驿道之上，脑海中那如同梦魇般的信息再度涌来，耳畔还有那欠揍的声音不断萦绕，不多，但却反复不断地说，如同夏日的蚊蝇一般在你耳畔不断闪过，还打不死，让吕布烦闷不堪。
36,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,14333,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
37,我不是野人,孑与2,//book.qidian.com/info/1025080386,历史,上古先秦,完本,14315,这一次，不问成绩，只问本心，这一次只想好好写一回书，这一次写的是希望，写的是我心中最深的梦想，我真的好想认认真真的穿越一次，真真切切的在梦里活一次。我本平凡，庸碌，可是，我的梦却一点都不庸碌，每天睡着之前，我都会进入我的梦想的空间，在那个空间里一点一滴的活，一寸一寸的走，从光屁股开始，打造一个属于我，也属于所有人的梦幻空间。只是，这个空间比以往任何一个我小说里的空间都显得更加的真实，更加的具有可操作性。这原本不是这本书的简介，准备的简介比这牛逼多了，只是不知道书房外边哪个晚归的酒鬼在唱《牧马城市》，不知道他跑了几个老婆，唱的那么撕心裂肺的。不知怎么的，居然让我这个没心没肺的年近五十的胖子眼泪哗哗的，人啊，越老越没出息。然后，简介就成了这个样子，您凑合着看，书不好就在书评区骂我好了，我还是那个习惯，洗耳恭听。另外啊，喜欢少年热血的就劳您去翻看《唐砖》，《大宋的智慧》，《银狐》，《汉乡》《明天下》订阅最少的都是两万五以上均订的书，质量还是有保证的，这一次请容我慢慢的穿越，幸福的穿越，有逼格的穿越。您的老友孑与2敬上
38,神秘复苏,佛前献花,//book.qidian.com/info/1012584111,仙侠,现代修真,连载,13970,“我叫杨间，当你看到这句话的时候我已经死了......”一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。——————
39,保护我方族长,傲无常,//book.qidian.com/info/1024121691,玄幻,东方玄幻,连载,13189,穿成【玄幻世界】的【族长】，从家族角度描绘尽量真实的玄幻世界，种灵田、养灵鱼、全面发展各种家族产业，扶植咸鱼长辈成老祖担当保护伞，激励小辈勇闯圣地学宫出人头地。本文家庭成员和睦团结，齐心协力，一起共创未来。非热血战斗式玄幻，以提升各项家族产业，资金、设施、家仆、家将、族人、客卿、姻亲等元素为主。力图从新鲜的视角去看”老套“的玄幻世界。剧情讨论群：837185062
40,这不是娱乐,睡觉会变白,//book.qidian.com/info/1028349326,都市,都市生活,完本,12439,毁灭吧，累了！读者群：629116518，66646452
41,警探长,奉义天涯,//book.qidian.com/info/1016237165,现实,现实百态,完本,12085,案中案，局中局，曲折离奇却又理所当然。要记得每一个细节，那将是破案关键！奉义九州恩仇事，天涯四海仗剑行一个警察的故事，全程智商在线。伏笔很多，书友圈和评论区大神更多，欢迎留言，欢迎预测剧情～
42,莫求仙缘,蒙面怪客,//book.qidian.com/info/1025282227,仙侠,幻想修仙,完本,11936,仙是求不来的莫求这个名字，就是由此而来。
43,九星之主,育,//book.qidian.com/info/1023415526,科幻,进化变异,完本,11904,寒星映戟月照弓，龙雀辚辚雪夜惊。半纸功名千山外，银花火树故乡中。“我，荣陶陶，总有一天，会成为那九颗星辰的主人。”那一年，一个背着小书包、头顶天然卷、手持方天画戟的少年，在天台上如是说道。…已有四百万字完本作品《九星毒奶》，欢迎各位阅读。
44,奶爸学园,剑沉黄海,//book.qidian.com/info/1021836787,都市,都市生活,连载,11455,都说女儿是前世的情人，那万一前身是海王怎么办？金牌编剧穿越而来，面对的不是飞黄腾达三宫六院娱乐帝国，而是，满！园！子！的！瓜！娃！子！（日常风，温馨风，轻喜风，有萌娃，已有完本小说《与萌娃的文艺生活》《哥哥万万岁》）
45,我真没想当训练家啊,北川南海,//book.qidian.com/info/1021583346,轻小说,衍生同人,完本,10736,现在站在你面前的是——得文公司董事会、彩虹火箭队缔造者、逆属性大师、世界锦标赛冠军……传奇训练家陆野，回忆起首次直播时的场景，喟然长叹。“说起来你们可能不信，我最初的愿望只是破十万订阅露个脸而已。”“我只想恰点钱，从一名游戏区UP主做起。”“我真没想当训练家啊！”本书又名：《青春期训练家不会梦见神奥冠军》、《竹兰大小姐想让我告白》、《成为世界冠军从主播开始》……【融合世界观，平行世界+动画、游戏设定+特别篇】关键词：精灵宝可梦、口袋妖怪、神奇宝贝、宠物小精灵、特别篇
46,昆仑第一圣,怕辣的红椒,//book.qidian.com/info/1025665935,玄幻,东方玄幻,完本,10415,大荒世界神魔遍地。江澜成为昆仑弟子，知晓外面危险的他决定躲在门内闭关修炼。做一个低调的昆仑弟子。只是在他某次闭关出来，师父带来了一条消息。昆仑给他找了个未婚妻。千年后。昆仑四面皆敌，大荒覆灭在即，此刻寰宇内外响起江澜大道之音：今日，我成圣。
47,我真的只是想打铁,静悄悄地写,//book.qidian.com/info/1018126660,体育,篮球运动,完本,10339,90年代，正当大卫-斯特恩一脸焦虑地站在大天朝电视台门外，看着自己手中的NBA录像带，寻思着怎么来打开潜力无穷的中国市场时，他万万没想到.......原来向上帝许愿，还真TM有用！“铁影”、“北方神”、“NBA篮框之笑容保护者”、“不是后仰从不投”、“一手跳投美如画”......当拥有以上绰号的苏枫横空出世，未来许多人的青春，在这一刻开始了！“啊呸！这帮黑粉到底有完没完！劳资的绰号明明是‘弑神者’！”看着报纸，苏枫愤愤不平地说道。弑是弑神的弑，者是弑神者的者，至于神？90年代的NBA，能有几位神？普通群群号：484028022VIP全订群：老书全订读者在普通群私聊管理
48,我在海贼镇守推进城一百年,李四羊,//book.qidian.com/info/1030378838,轻小说,衍生同人,完本,10306,“做海贼祸乱大海算什么追寻自由？去吧，我把完整的海图放在那里，抵达最终之岛的勇者将会获得进入星空的资格！我们的征途是星辰大海！”随着推进王加斯顿·菲戈的一席话，宇宙大航海时代，开启了！……半海贼同人半原创，未看过动漫不影响阅读，均订20000+，品质保证，欢迎入坑。——————————————PS：（四羊新书，人品保证，无烂尾TJ断更记录，已有五本完本书籍，万订精品《火影之活久见》、《忍界修正带》等）
49,大运通天,石章鱼,//book.qidian.com/info/1028271690,都市,都市生活,完本,10034,凡成大事，人谋居半，天意居半。不求尽如人意，但求无愧我心。那一年张合欢许过的愿变成了现实，失去亿万家财，穿越十五年前，换来了家人的重生，面对一无所有的现状，他只能从头再来，却从此大运通天！本书qq群号：748718971
50,大数据修仙,陈风笑,//book.qidian.com/info/1010737835,仙侠,现代修真,连载,9797,冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。直到有一天，他和手机被雷劈了，猛然发现，原来自己可以化身数据，进入app中。化身数据进入app中能做什么？能做的太多了，尽情想像吧……慢着，手机银行的存款？住手，那个不能乱改！当然，这并不仅仅是全部，然后他还发现，自己居然可以自由进入仙侠位面……让我们跟随冯君，踏上奇妙的修仙之旅，“落花时节又逢君”，这话可不是白说的……
51,从龙族开始打穿世界,起飞的大象,//book.qidian.com/info/1027068989,轻小说,衍生同人,连载,9308,一身怪力的少年来到了龙族的世界。面对着卡塞尔学院的入学辅导，陆晨很方，满车的小龙人，只有他不是混血种……3E考试怎么过？在线等，挺急的！……这是一个少年逐渐变成卡塞尔学院扛把子的故事————PS1：半无敌流，不虐不刀，尽量找内味，青春不再遗憾PS2：后面会得到龙类血统PS3：龙族篇幅极长，当同人看就完事了————进度：龙族（170万），勇气赞歌（已完），狐妖小红娘（已完），初入遮天（已完），旧日的低语（已完），游子归乡（进行中）
52,顶级气运，悄悄修炼千年,任我笑,//book.qidian.com/info/1026562582,仙侠,神话修真,完本,9213,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。于是乎，他花了十一年摇先天气运。【绝世无双：仙姿，魅力顶级】【天命剑痴：剑道资质顶级，剑道悟性顶级】【身法绝尘：身法资质顶级】【仙帝后裔：获得一部绝世修仙功法、一千块上品灵石】韩绝为了长生，决定悄悄修炼，不出风头。千年后，修真界一代换一代。当仙界清理凡间时，韩绝不得不出手。他这才发现，好像仙神也不过如此！……读者群：668385276
53,万界竞技，开局我选张三丰,废纸桥,//book.qidian.com/info/1030318843,仙侠,幻想修仙,连载,9099,开玩笑，书名都这么直白了，还需要简介？总之就是诸天啦、末日啦、各种穿越入侵啦···大家都懂的。废纸出品，主角人品杠杠的，有保证！希望大家能喜欢！有无限制神话、神话原生种、召唤大佬、心魔种道已完本。喜欢的可以去看看。书友群V群：219828232，普通群289578897、206228384、700516294
54,长生志异,真愚老人,//book.qidian.com/info/1028121685,仙侠,现代修真,连载,9024,长生天朝，天命九年。神州大乱，民不聊生。皇室统御崩坏，西方夷人携诸神教统来袭。新式军阀四起，割据一方，太平乱党肆虐，生灵涂炭。诸如洪涝大旱，地龙翻身，沙暴龙卷，酸雨红月、陨石坠落等天灾纷纷降临。更有无数妖魔横行、怪异丛生，神鬼混居，不可名状的诡物，亦或是无法理解的神秘现象。在这黑暗乱世中，陶潜睁开双眼，发现自己成了菜市口即将被斩首的囚犯……！ps：已有精品完本小说《秘巫之主》，近现代神秘侧背景，感兴趣的可以试试。
55,我有一棵神话树,南瞻台,//book.qidian.com/info/1016311897,玄幻,异世大陆,连载,9010,无垠蛮荒，亿万巨族林立，埋葬无数隐秘，人族势弱，食不果腹，受万族欺压。纪夏携一棵禁朽神树降临无垠蛮荒，立轮回幽冥，册封万千神祇，建人族天庭。神树结果，果实中无数神物：【万粮宝瓶：投入灵晶，产出大量稻米。】【星辰古树灵种：古树长出，散发浓郁灵元，供给太苍万民修行。】【太先上庭：上苍天庭，镇压国中妖灵，提升民慧，身在上庭，纪夏战力大幅度提高。】【神人秘果：其中随机孕育一位盖世神人。】……（开书至今，从无断更，放心收藏。）
56,艾泽拉斯阴影轨迹,帅犬弗兰克,//book.qidian.com/info/1028005898,游戏,游戏异界,连载,8819,骨灰级玩家穿越魔兽，成了吉安娜的亲哥哥，咱现在也是王子了，为了家族存续着想，我是不是该先把自家妹妹的腿打折，免得她以后成为一个弑亲禽兽？等等？怎么一过来就要先死一次？让我看看攻略。嗯，先触摸额头开启人物面板，然后抄起武器去开了那个兽人的脑壳，如果掉落装备就赚了，没有也不必伤心，洗把手，然后再去找下一个……好了，不开玩笑了，让我们正经一点，重新开始讲这个故事：死亡是一把钥匙，打开新的人生。布莱克.肖手握玩家模板，可以打怪升级，坐拥职业系统，一路高歌猛进。系紧黑夜为披风，手握阴影做利刃，用杀戮磨砺爪牙，以恐惧喂养野心。从风暴王国到奥格瑞玛，他的恶行无人不知，从冰冠冰川到潘达利亚，他的恶名无人不晓。当黑衣帝王破影而出时，整个世界都战栗不休。这就是关于这个人的故事，从黑暗之门六年的卡兹莫丹讲起...
