,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
25,北宋大丈夫,迪巴拉爵士,//book.qidian.com/info/1013480015,历史,两宋元明,完本,15734,新书：《大唐扫把星》已经发布了。……后人都说大宋无丈夫，从而是弱宋。弱宋不能自守，偏安一隅，遂使神州陆沉。这是一个大丈夫横行当世的故事。这是一个给大宋安装脊梁骨的故事。……爵士五百多万字的完本老书《带着仓库到大明》正静静的躺在那里，欢迎新读者去踩踩。新书的qq群：邙山军预备队，号码：624065836这是普通群，全订本书的书友，在群里找管理员验证过全订后，再进全订群。
26,圣墟,辰东,//book.qidian.com/info/1004608738,玄幻,东方玄幻,完本,15552,在破败中崛起，在寂灭中复苏。沧海成尘，雷电枯竭，那一缕幽雾又一次临近大地，世间的枷锁被打开了，一个全新的世界就此揭开神秘的一角……
27,沧元图,我吃西红柿,//book.qidian.com/info/1015499829,玄幻,高武世界,完本,15118,番茄的第十本小说。————我叫孟川，今年十五岁，是东宁府“镜湖道院”的当代大师兄。
28,最初进化,卷土,//book.qidian.com/info/1017021237,玄幻,东方玄幻,连载,15035,本书QQ交流群：153340812最意外的诡异宿命，最激烈的脑力碰撞，最残酷的生死战斗，最疯狂的奇异幻想，最离奇的事实真相......最初已至，再战十年！
29,一剑斩破九重天,流浪的蛤蟆,//book.qidian.com/info/1015445167,仙侠,古典仙侠,完本,14194,鲸饮未吞海，剑气已横秋。英雄老犹壮，月下小剑仙。这是一本“正经”的仙侠小说。读者QQ群：703480517
30,从1983开始,睡觉会变白,//book.qidian.com/info/1015289802,都市,都市生活,完本,14191,一个有点怀旧的故事。……………………书友群旧群已满，新群：629116518
31,穹顶之上,人间武库,//book.qidian.com/info/1013552688,都市,都市异能,连载,14085,下半部简介：【穹顶之上，吾命之征】1，这是天顶战争后的世界：大尖退守南极，世界暂时恢复安宁，蔚蓝启动了全面征兵，人类生活在蜕变，源能科技大爆炸。韩青禹回到封龙岙，一觉醒来……2，在一个光与暗切割的世界里，你看到浩荡人群的背影，背负战刀平静从光影走向黑暗。然后，黑暗里开始有星辰闪耀。这个世界，那些星辰，永远在……
32,我有一座冒险屋,我会修空调,//book.qidian.com/info/1012284323,悬疑,侦探推理,完本,12752,【本作品简体实体书由次元书馆出版】陈歌继承了失踪父母留下的冒险屋，无奈生意萧条，直到整理冒险屋时意外发现的手机改变了这一切。只要完成手机每日布置的不同难度的任务，冒险屋就能得到修缮甚至扩建！于是陈歌开始在各大禁地里探险取材，将其中场景元素纳入到自己的冒险屋中。随着前来参观的游客们各种惊声尖叫，冒险屋一举成名！然而虽然任务带来的好处越来越多，但其中隐患也慢慢显现，甚至父母失踪的线索似乎也藏其中……书友一群819098233；二群724779368；三群946284995
33,问道红尘,姬叉,//book.qidian.com/info/1014243481,仙侠,古典仙侠,完本,12505,秦弈曾认为，修仙的人首要淡泊宁静，无欲无求，耐得住性子，经得住诱惑。可最终发现，仙首先有个人字旁。仙路苦寒，你我相拥取暖。——————PS：本书原名《仙子请自重》。PS2：普1群722908813，普2群927524330，普3群379370167，哪个有空加哪个，回答简单问题即可。V群请进普群后找管理验证，致谢。
34,魔临,纯洁滴小龙,//book.qidian.com/info/1016560323,悬疑,奇妙世界,完本,12194,这个世界一直流传着一个传说：终有一日，魔王会降临于这个世界，魔王的麾下，有七尊恐怖的魔头，他们，将带给这个世界绝望的黑暗。《魔临》舵主群：893、107、381（需要验证）《魔临》樊力群：113、552、0983（无需验证）《魔临》实体书天猫、当当、京东全平台购买，中华商务图书专营店、锦瑟闻香图书专营店正在热售，感谢大家一直以来的支持！
35,绝对一番,海底漫步者,//book.qidian.com/info/1016138848,都市,都市生活,完本,11858,“绝对一番”的意思是“永争一位，绝不服输”！穿越到日本泡沫经济刚刚崩溃，处在大萧条时期的陆之寿，看了看瘪瘪的钱包，下个月房租帐单以及穿越福利，转头就扎进了电视台，开始了他争夺“一番”的生活。而且，他还找到了他的意中人，为此制定计划，勾结同党，展开了锲而不舍的追求，只是结果……声明：本文发生于平行世界，纯属虚构，和现实中的人、物、事并无任何关系。
36,精灵掌门人,轻泉流响,//book.qidian.com/info/1015792398,轻小说,衍生同人,完本,11810,新书《不科学御兽》已上传！……为什么考试会有精灵对战，为什么出门会被精灵袭击，谁告诉我地球发生了什么……不要碰我！我不要吃药，我没疯！接受了设定后……方缘立志成为一名优秀的训练家。“真香。”
37,明日之劫,熊狼狗,//book.qidian.com/info/1014130981,玄幻,东方玄幻,完本,11611,流星划破长空，同样划破了世界的平静。超凡的力量降临人间，是谁在黑暗中窥伺，又是谁在我耳边低语。当咆哮粉碎苍穹，当力量踏平深渊，当所有的生死都被主宰……他们称呼我为——神。书友群：927134755VIP书友群：948235123
38,我真没想出名啊,巫马行,//book.qidian.com/info/1014190598,都市,娱乐明星,完本,11128,（新书，我凭什么不能做游戏，已发！）那一年，穷疯了的陆远拿着五个小时写好的剧本，成功地向某白富美忽悠了一百万投资……起初的他只想花八十万随便拍拍应付下，然后在电影上映前夕卷走剩下的二十万回老家从此老老实实地娶老婆做点小本买卖，同时打死他也不来横店了……但是……票房爆炸了……官方书友群：980804755
39,史上第一密探,沉默的糕点,//book.qidian.com/info/1016630896,玄幻,东方玄幻,完本,10462,(已完本）x疯人院爆炸，院长云中鹤穿越，29个天才精神病人进入大脑，使他拥有29个诡异天赋！加入大内密探卧底敌国，三年又三年，再不恢复身份，我就要成为敌国皇帝啦！
40,咫尺之间人尽敌国,乘风御剑,//book.qidian.com/info/1015283860,玄幻,东方玄幻,完本,10357,“我书读的少，你别骗我，咫尺之间人尽敌国的意思分明是说我站在这咫尺之间不动，可以一人之力毁灭一个敌对国家。”“可是，我记得，这句话的意思好像是形容两个人很近时，另一人即便背后有一个国家都没用。”“假的。”百里青锋一剑平举，雷霆真气运转形成的电磁场爆发出庞大的安培力，推动手中超导体赤神钢铸成的神剑，以二十倍音速撕裂大气，将三百公里外一艘航空母舰射爆，火药库殉爆的火焰升腾照亮天空。“你看，我就在咫尺之间。”……一个无修真、无异能、无魔法、有一点点真气的世界，一个武者有文化的世界。
41,大医凌然,志鸟村,//book.qidian.com/info/1011486666,都市,都市生活,完本,9826,医学院学生凌然有一个小目标，要成为世界上最伟大的医生，结果不小心实现了。
42,大数据修仙,陈风笑,//book.qidian.com/info/1010737835,仙侠,现代修真,连载,9589,冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。直到有一天，他和手机被雷劈了，猛然发现，原来自己可以化身数据，进入app中。化身数据进入app中能做什么？能做的太多了，尽情想像吧……慢着，手机银行的存款？住手，那个不能乱改！当然，这并不仅仅是全部，然后他还发现，自己居然可以自由进入仙侠位面……让我们跟随冯君，踏上奇妙的修仙之旅，“落花时节又逢君”，这话可不是白说的……
43,诸天尽头,凤嘲凰,//book.qidian.com/info/1010702900,诸天无限,诸天,完本,9387,一觉醒来，罗素脑海中就多出了一个可以穿梭诸天世界的系统。杀手、怪兽、女巫、异形、魔鬼、神明……无限的世界有无限的可能，亦有无限的历险，而踏破无限之人，必将留下属于自己的传说。从平凡到不朽，在诸天的道路上寻觅尽头！……看着永无止尽的道路，罗素摸着系统的狗头，他手里只有抽奖得来的卡片……有点慌！——————新书：在港综成为传说
44,我不想当老大,超级麦克风,//book.qidian.com/info/1015227060,体育,篮球运动,完本,9266,我不想当老大，我也想要低调但没办法，实力他不允许啊！……一个在2009年开始的篮球故事……
45,绿茵傻腰,金印,//book.qidian.com/info/1016427988,体育,足球运动,完本,8975,新书已发，《从乡村球队走向豪门》，求支持！天才还是弱智？当一个仅有69点智商的轻度智力障碍少年踏上绿茵场，他将会刮起怎样的风暴？出走于拉玛西亚，崛起于英伦半岛。易乐走向属于自己的中场大师之路！
46,赘婿,愤怒的香蕉,//book.qidian.com/info/1979049,历史,架空历史,连载,8717,武朝末年，岁月峥嵘，天下纷乱，金辽相抗，局势动荡，百年屈辱，终于望见结束的第一缕曙光，天祚帝、完颜阿骨打、吴乞买，成吉思汗铁木真、札木合、赤老温、木华黎、博尔忽、博尔术、秦桧、岳飞、李纲、种师道、唐恪、吴敏、耿南仲、张邦昌，忠臣与奸臣的较量，英雄与枭雄的博弈，胡虏南下，百万铁骑叩雁门，江山沦陷，生灵涂炭，一个国家与民族百年的屈辱与抗争，先行者的哭泣、呐喊与悲怆……而在这之前一点点，江宁城中，暗流涌动，一个商贾家毫不起眼的小小赘婿，正在很没责任感地过着他那只想吃东西、看表演的悠闲人生…………郭麒麟、宋轶主演热播影视剧同名原著。
47,剑徒之路,惰堕,//book.qidian.com/info/1011092046,仙侠,修真文明,完本,8693,谁说没有丹药就不能精进？谁说不会炼器就没有神兵？谁说挫于制符就没有战斗力？所谓一剑破万法，在于信心。。。当危险来临，你唯一的依靠只有剑，而不是其他。。。全订群号--964227244，普通群号853336118
48,伏天氏,净无痕,//book.qidian.com/info/1011058239,玄幻,东方玄幻,完本,8287,东方神州，有人皇立道统，有圣贤宗门传道，有诸侯雄踞一方王国，诸强林立，神州动乱千万载，值此之时，一代天骄叶青帝及东凰大帝横空出世，东方神州一统！然，叶青帝忽然暴毙，世间雕像尽皆被毁，于世间除名，沦为禁忌；从此神州唯东凰大帝独尊！十五年后，东海青州城，一名为叶伏天的少年，开启了他的传奇之路…
49,汉阙,七月新番,//book.qidian.com/info/1016356172,历史,秦汉三国,完本,8109,新书《新书》已发，新莽之际，穿越者大战位面之子。蓦然回首千年，汉家宫阙依旧！时值汉昭帝元凤三年，朝中权臣当道，外有匈奴未灭，丝路不绝如缕……卫霍虽没，但汉家儿郎的开拓精神，却永不止息，新的英雄，正呼之欲出！敦煌戈壁，名为悬泉置的驿站里，微末小吏任弘投笔怒喝曰：“大丈夫无它志略，犹当效张骞、傅介子立功异域，以取封侯，安能久事笔砚间乎？”书友群：1021675508.VIP群（弟子以上）：496717165.
50,诸界末日在线,烟火成城,//book.qidian.com/info/1010426071,诸天无限,诸天,连载,8082,诸界末日降临，魔王的秩序收割着众生性命，在这绝望的黑暗之中，有一人挣脱时空，回到世界崩毁之前，决心改变曾经的命运。但随着时间的推移，他渐渐发现末日并不是那么简单……PS：新书《炼狱艺术家》已发布，欢迎试读！
51,生活系游戏,吨吨吨吨吨,//book.qidian.com/info/1012710206,都市,都市生活,完本,7735,【一份卖相不好的宫保鸡丁】从江枫无意中发现自己居然可以看到自家老爹炒出来的菜的备注开始，他的人生就已经发生了翻天覆地的变化……1.本游戏自由度极高，请玩家自行探索.2.本游戏不会干预玩家的任何选择，请玩家努力解锁成就.3.一切解释归游戏所有.普群一群：781556033V群：720368320（全订即可）
52,从姑获鸟开始,活儿该,//book.qidian.com/info/1011321110,诸天无限,无限,连载,7609,身如鸿毛，命如野草。见过最黑的夜，所以心中炽烈明亮的火焰，从不动摇。
53,洪荒历,zhttty,//book.qidian.com/info/1011940368,奇幻,历史神话,连载,7499,那是在很久很久很久之前发生的故事……那是人类沉沦在无边血色中，叫天天不应，叫地地不灵，求生不得，求死不能的年代……那一天，一个名为盘的部落，诞生了一个名为古的婴儿……那一天，一个名为鸿的部落，诞生了一个名为钧的婴儿……那一天，一个名为李的部落中，三兄弟正在苟延残喘……那一天，一个名为耶的部落，诞生了……那是发生在很久很久很久之前发生的故事……那是人类以无穷奋斗，万千牺牲而最终开天辟地的故事，那是……洪荒历！
54,高龄巨星,蠢蠢凡愚QD,//book.qidian.com/info/1016460475,都市,娱乐明星,完本,7444,新书《舌尖上的修仙》已发布！垂死病中惊坐起，花甲老翁当巨星。从龙套到网红，从网红到老戏骨，从老戏骨到老鲜肉.......史上最悲催主角李世信表示：虽然我碰瓷，倚老卖老，但我知道我是个好老头！这大致是一个用实力演绎你大爷永远是你大爷的故事。读者群：725462125VIP群：713480915（需验证，粉丝值2000以上）
55,我只想安静地打游戏,十二翼黑暗炽天使,//book.qidian.com/info/1015057768,玄幻,高武世界,连载,7272,一滴血一条命，别人打游戏爆肝，我打游戏爆血。次元风暴降临，地球四处出现了大量的异次元领域，仙、佛、恶魔、天使、精灵等各种异次元生物降临地球。而那些神秘的异次元领域，却都变成了手机游戏副本，别人拿命去冒险，我却拼命打游戏。已完本小说《超级神基因》730万《剑装》300万《神品道圣》160万。
56,超时空评测,三行的书,//book.qidian.com/info/1016637450,都市,都市生活,完本,6881,我只是个做评测的视频主，评测的产品有量子电脑、核聚变反应堆、反重力飞行车、超光速宇宙飞船、行星大炮、二向箔。陈宇：“今天，本节目给大家直播评测的科技产品是——星球粉碎振荡器！等…等一下！全人类请冷静，听我解释……”……书友群：464975329VIP群：419402072（注:本书只是一部轻松、开心、日常流的开脑洞科技都市文，非纯科幻，不喜误入。）
57,怪物被杀就会死,阴天神隐,//book.qidian.com/info/1016073648,轻小说,原生幻想,完本,6863,新书《高天之上》已发布，大家可以去看看。=========——异于常人者，即为怪物——天生就是超能者，所到之处百鬼退避，捏碎骨头就和捏碎奶油饼干一样没有区别。太过特殊，其实不是什么好事，为了在这看似平凡的世界中寻找同类，苏昼十年来一路奔波寻觅，却都一无所获……直到灵气复苏突然的到来，为他拉开了一个广袤浩瀚的时代大幕。期待改变，期待超凡，苏昼并不希望看着这个世界燃烧，但他渴望世界变得热闹起来。千里独行，诸界漫步。路见不平，拔刀相助。即便在这充斥着怪物，邪魔与无数妖魔鬼怪的世界中，在这濒临破碎，处于毁灭前夕的多元宇宙内，也无需退缩恐惧，无需迷茫困惑，仍要怀着一颗渴求正义，追求正确的心。毕竟，正如同那人尽皆知的废话，‘人被杀，就会死’一样。怪物被杀，也会死。普群：429408755，无要求PS：已有460w字完本精品小说《燃钢之魂》，可收藏。
58,大国战隼,步枪,//book.qidian.com/info/1016298308,现实,现实百态,完本,6781,【2020年中国网络文学影响力榜榜首作品】“我一脚油门就能到关岛你信不！”别人开飞机费油，李战开飞机费发动机！
59,仙秦多元宇宙帝国,熊二先生,//book.qidian.com/info/1016998241,诸天无限,诸天,完本,6638,政哥牛逼！这是一个政哥偶获大罗天碎片，给万界带来秦法，给诸天恢复秩序，书同文、车同轨，统一货币度量衡的故事。终有一日，朕会将大秦的黑水龙旗插遍诸天万界的每一个角落——祖龙·始皇帝·仙秦之主·嬴姓赵氏名政。陛下，您的恶名从东方昆仑仙界到西方万神殿无人不知，无人不晓——主神殿主神。依秦律，将之剔去仙骨、打散元神、生生世世，永坠轮回——李斯。岂曰无衣，与子同袍——仙秦将士。风，风，大风！
60,斗罗大陆IV终极斗罗,唐家三少,//book.qidian.com/info/1013406185,玄幻,异世大陆,完本,6556,一万年后，冰化了。斗罗联邦科考队在极北之地科考时发现了一个有着金银双色花纹的蛋，用仪器探察之后，发现里面居然有生命体征，赶忙将其带回研究所进行孵化。蛋孵化出来了，可孵出来的却是一个婴儿，和人类一模一样的婴儿，一个蛋生的孩子。
61,重燃,奥尔良烤鲟鱼堡,//book.qidian.com/info/1010245952,都市,都市生活,完本,6407,程燃重生在这个熟悉又陌生的世界……程程皆燃。一群：971276028二群：769607127三群：692354208
62,转生眼中的火影世界,空想之龙,//book.qidian.com/info/1013184675,轻小说,衍生同人,完本,6322,战战兢兢的日向镜，终于得到了梦寐以求的宝物...在宝蓝色的转生眼中，火影的世界究竟是什么样的呢？
63,儒雅随和的我不是魔头,李古丁,//book.qidian.com/info/1016936694,玄幻,东方玄幻,完本,6220,文艺版简介：千般法术，万种神通，我只问一句：能敌我一拳否？……儒雅随和版简介：不好意思，我不是针对谁，我是说在座的诸位，统统都是乐色。……这是儒雅随和的主角倪坤，虽屡被世人误会为魔头，但始终彬彬有礼，以理【物理】服人的感人故事。
64,天下第九,鹅是老五,//book.qidian.com/info/1011831961,仙侠,现代修真,完本,6202,无尽宇宙之中有八道鸿蒙道则，这八道道则每一道都被一个无上强者融合。没有人知道，宇宙之中还有第九道道则，这一道道则破开鸿蒙，无人可触。
