,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
22,开局账号被盗，反手充值一百万,酒剑仙人,//book.qidian.com/info/1033058050,都市,都市生活,连载,22971,本书又名：我就是喜欢较真！买了很久的原魔账号突然被找回，反手充值一百万，不为其他，就想让找回人进去公司因为请病假突然辞退，而且是口头通知，还很嚣张说没有合同，有本事你去告双喜临门，直接一裁两诉走起，双倍工资太香了快递不给送上门而且还口出狂言，一路按照程序投诉到底此外，熊孩子划车，遛狗不牵绳，停车堵车……诸如此类…………来都来了，他还是个孩子，人和狗较什么劲，你怎么这么事多……当很多人都抱着得过且过的思想后，这个社会需要一些认真的人！
23,镇妖博物馆,阎ZK,//book.qidian.com/info/1026722127,悬疑,诡秘悬疑,连载,22370,世之反常为妖物之性灵为精魂之不散为诡物之异常为怪司隶校尉，旧称卧虎，汉武帝所设，治巫蛊之事，捕奸滑之徒。全球范围内的灵气和神秘复苏，人类摸索着走上修行道路，潜藏在传说中的妖精鬼怪一一浮现，阴影处仍旧有无数邪魔晃动，一间无人问津的博物馆，一面汉武帝时期的刻虎腰牌，让卫渊成为当代最后一位司隶校尉，带他前往古往今来诸多妖异之事。古今稀奇事，子不语怪力乱神，姑妄言之，姑妄听之。姑且斩之。一柄八面汉剑，斩尽魑魅魍魉。生死当定，天道存心。当最后卫渊终于能在和平岁月里，躺着木椅眯眼晒太阳的时候，背后的博物馆里已经封印了无数的妖魔鬼怪。
24,终宋,怪诞的表哥,//book.qidian.com/info/1030453176,历史,架空历史,连载,22253,终宋一朝都未收复燕云，终宋一朝皆被外敌欺侮……南宋将亡之际，那些终宋一朝都没能达成的伟业，他要做到。
25,术师手册,听日,//book.qidian.com/info/1025990049,轻小说,原生幻想,连载,21129,1668年，我所在的城市被评为全国治安最好的地区。我对此做出了不可磨灭的贡献。因为我落网了。
26,镜面管理局,横扫天涯,//book.qidian.com/info/1030905025,玄幻,高武世界,连载,21025,空中出现一面映照世间万物的镜子，除了没生命的物体，剩下的都是怪物。不过，这些怪物只有杨毅才能看的到。因为……他是镜面管理局，唯一的管理员。正式版：当你凝视镜面的时候，镜面也在凝视着你。杨毅抬头，空中的镜子，如同一座深渊，镜中的自己正从里面，一点点的向上爬。
27,在美漫当心灵导师的日子,遇牧烧绳,//book.qidian.com/info/1032768092,轻小说,衍生同人,连载,20271,原书名《美漫：开局指导蝙蝠侠》一朝穿越，席勒成了蝙蝠侠的老师，哥谭大学心理学教授。刚来第一天，布鲁斯·韦恩就进了心理诊室。席勒只得打开美漫聊天系统，发了第一条帖子:蝙蝠侠问我人生的意义，该怎么回答？在线等挺急的。席勒·安戴尔·罗德里格斯，世界级犯罪心理学大师，哥谭大学最知名的心理学教授，他的学生既有超级英雄，也有超级罪犯，但他却不属于其中任何一个，蝙蝠侠喜欢称他为“教授”，小丑把他念作“最冷静的疯子”，稻草人叫他“阿卡姆漏网之鱼”，尼克·弗瑞认为他是“脱罪家”。做蝙蝠侠的老师、小蜘蛛的教父、钢铁侠的心理医生，席勒的美漫之旅，从开局指导蝙蝠侠开始。综美漫（包含电影宇宙），DC漫威及其他漫画，不虐主，配角不降智。（别在意书名！不是工作室文！不是聊天群！系统没啥存在感！正准备改名了！真的正在改了！）
28,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,19270,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
29,神秘复苏,佛前献花,//book.qidian.com/info/1012584111,仙侠,现代修真,连载,19257,“我叫杨间，当你看到这句话的时候我已经死了......”一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。——————
30,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,18913,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
31,择日飞升,宅猪,//book.qidian.com/info/1032778366,仙侠,幻想修仙,连载,18658,作为捕蛇者，许应一直老老实实勤恳本分，直到这一天，他捉到一条不一样的蛇……三月初一，神州大地，处处香火袅袅，守护着各个村落、乡镇、城郭、州郡的神像纷纷苏醒，享受黎民百姓的祭祀。然而，从这一天开始，天下已乱。本书又名《九九六修仙》《零零七也修真》《内卷》《卷到死》《谁TM也别想飞升》《好坑》《坑大坑深》《扶我起来》《三十五岁那年，我的福报来了》及《许大妖王现形记》等！
32,我在1982有个家,全金属弹壳,//book.qidian.com/info/1031440041,都市,都市生活,连载,16904,王忆得到一枚钥匙，在2022年打开一扇门会去往1982年，在1982年打开一扇门会回到2022年。两个截然不同的大时代出现在他面前：充沛的饮食保障，发达的工业产品，神效的医药，爆炸的信息，这是2022。淳朴的民风乡情，丰富的野生资源，流落的古董，年代的珍宝，这是1982。穿梭在这两个时代，王忆没有太大的念想，他就是想把小日子过的有滋有味。
33,我的属性修行人生,滚开,//book.qidian.com/info/1033060374,玄幻,东方玄幻,连载,16732,这是一个现代人回到古代，回到一个完全没有任何超凡的真实世界，靠着将一切数据属性化的异能，慢慢崛起的故事。
34,黜龙,榴弹怕水,//book.qidian.com/info/1031516087,历史,架空历史,连载,16712,此方天地有龙。龙形百态，不一而足，或游于江海，或翔于高山，或藏于九幽，或腾于云间。一旦奋起，便可吞风降雪，引江划河，落雷喷火，分山避海。此处人间也有龙。人中之龙，胸怀大志，腹有良谋，有包藏宇宙之机，吞吐天地之志。一时机发，便可翻云覆雨，决势分野，定鼎问道，证位成龙。作为一个迷路的穿越者，张行一开始也想成龙，但后来，他发现这个行当卷的太厉害了，就决定改行，去黜落群龙。所谓行尽天下路，使天地处处通，黜遍天下龙，使世间人人可为龙。这是一个老套的穿越故事。
35,女主从书里跑出来了怎么办,姬叉,//book.qidian.com/info/1031581482,都市,都市异能,连载,15730,楚戈是个后宫文写手。当他正在写天下最强者之一的女宗主芳心萌动的时候……一个女人出现在他的房间里，持剑架在他的脖子上：“你敢写我爱上那个男人，我就杀了你。”
36,神秘之劫,文抄公,//book.qidian.com/info/1030011567,游戏,游戏异界,连载,15232,神秘复苏，诸神黎明，一定是好事么？伴随着灵气复苏所带来的，还有……无解之恐怖！一个奇异的姓氏、一个穿梭两界的灵魂，一段神秘的史诗……
37,我的夫人竟是魔教教主,倔强的小肥兔,//book.qidian.com/info/1031527636,玄幻,东方玄幻,连载,14707,青梅：“我家相公妙手回春，医者仁心，是渝州城最有名的大夫........”安景：“我家娘子温柔贤惠，厨艺高超，国色天香.......”............月色中，一轮新的剑雨落下，两道身影相互交错。“夫君，你不是大夫吗？”“夫人，你不是大家闺秀吗？”
38,我就是神！,历史里吹吹风,//book.qidian.com/info/1029247985,玄幻,异世大陆,连载,13853,五亿年前。寒武纪。尹神降临在最远古的蛮荒大地和原始海洋之上，他是一切的开端，他创造了智慧和生命，他是众生的造物主。时间的流逝里，故事化为史诗，史诗化为神话，最终神话也被埋葬在岁月之中。唯神永恒。
39,保护我方族长,傲无常,//book.qidian.com/info/1024121691,玄幻,东方玄幻,连载,13590,穿成【玄幻世界】的【族长】，从家族角度描绘尽量真实的玄幻世界，种灵田、养灵鱼、全面发展各种家族产业，扶植咸鱼长辈成老祖担当保护伞，激励小辈勇闯圣地学宫出人头地。本文家庭成员和睦团结，齐心协力，一起共创未来。非热血战斗式玄幻，以提升各项家族产业，资金、设施、家仆、家将、族人、客卿、姻亲等元素为主。力图从新鲜的视角去看”老套“的玄幻世界。剧情讨论群：837185062
40,诸界第一因,裴屠狗,//book.qidian.com/info/1029701421,玄幻,东方玄幻,连载,13456,浩瀚的世界重新焕发生机，远去的神魔即将归来。持一口暴食之鼎，法学生杨狱穿越而来，于边陲小镇睁眼看这似是而非的世界。他看到无垠大地之上，古老的王朝濒临末路，烽火中龙蛇四起。他看到连年征战，民不聊生。千户之地，瞬息尽成白地，万乘之国，弹指化作云烟。他看到有童子挥舞红绫舞动四海。他看到猎户立于山巅，弯弓向天。他看到巨人立地顶天，咆哮间，山河皆碎。他看到九霄云中仙神盘踞，谈笑间，沧海桑田。杨狱沉默、迷惘、压抑，直至，发出惊天怒吼：“大丈夫生当五鼎食，死亦五鼎烹！”“我这一生，绝不碌碌！”…………已有老书《诸天投影》《大道纪》，喜欢的朋友可以去看看。
41,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,13259,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
42,精灵世界的底层训练家,说唱鸽,//book.qidian.com/info/1029939166,轻小说,衍生同人,连载,13160,【更新日万，月40万+！】感谢联盟归还精灵世界安静祥和，因为我这个“底层”的训练家，跳反了。——源自“底层”训练家、培育家夏彦的《自述》
43,宇宙职业选手,我吃西红柿,//book.qidian.com/info/1031581171,科幻,未来世界,连载,13080,融入宇宙文明后，家乡星球为了生存，步履蹒跚地在文明之路上前行。而星球上无数人类，也开始了进化之路……
44,谁还不是个修行者了,金色茉莉花,//book.qidian.com/info/1031784529,轻小说,原生幻想,连载,13047,穿越到了一个玄幻世界，然而——具备先进思想的修行者们刚刚以一场旷日持久的战争结束了早已步入黄昏的旧修行时代。皇权压迫的时代没有了，修行者高高在上的时代消失了，这是一个修行普及、充满活力的崭新时代。欢迎来到新时代的黎明。这个年代，谁还不是个修行者了。
45,修仙就是这样子的,凤嘲凰,//book.qidian.com/info/1031587468,仙侠,幻想修仙,连载,12409,九州世界，满怀怨气的玩家们聚集一处，滴血为盟，誓要让大魔头魂飞魄散。一时间，八方响应，风起云涌，所有人都看到了美好的明天。除了陆北。他就是那个所谓的魔头。“说我魔头，怪我坑你们，我一NPC，怎么可能坑你们，修仙就是这样的！”
46,奶爸学园,剑沉黄海,//book.qidian.com/info/1021836787,都市,都市生活,连载,12379,都说女儿是前世的情人，那万一前身是海王怎么办？金牌编剧穿越而来，面对的不是飞黄腾达三宫六院娱乐帝国，而是，满！园！子！的！瓜！娃！子！（日常风，温馨风，轻喜风，有萌娃，已有完本小说《与萌娃的文艺生活》《哥哥万万岁》）
47,高天之上,阴天神隐,//book.qidian.com/info/1032977639,奇幻,史诗奇幻,连载,12363,“我根本不关心这个世界的人活的怎么样，吃的饱不饱，能不能穿暖住好，有没有梦想希望。我不在乎他们的爱憎。”“只是如果想要前往高天之上，需要一个完整的高等工业体系，一整套相关研究所，最先进的材料学实验室和一个能统筹一切部门的大政府。它要无数衣食无忧的国民为此奉献财富，需要几百万个高等知识分子为此贡献自己的头脑，数万不同的配套厂家供应最好的零部件。”“总之，需要一个富足的世界，一个伟大的文明才能完成它。”——伊恩一个自废墟中重生的世界。一轮即将迎来终结的纪元。一群在大地上争权夺利，为财富与力量而战的囚徒。一位凝望高天的少年。囚徒们从命运的窗里向外看，大都凝视泥土。唯有一个仰望着星。
48,黎明之剑,远瞳,//book.qidian.com/info/1010400217,科幻,时空穿梭,连载,12121,高文穿越了，但穿越的时候稍微出了点问题。在某个异界大陆上空飘了十几万年之后，他觉得自己可能需要一具身体才算是成为一个完整的穿越者，但他并没想到自己好不容易成功之后竟然还需要带着这具身体从棺材里爬出来，并且面对两个吓蒙了的曾曾曾曾……曾孙女。以及一个即将迎来纪元终结的世界。
49,全职艺术家,我最白,//book.qidian.com/info/1022282526,都市,娱乐明星,连载,11993,“音乐、影视、绘画、书法、雕塑、文学……”“你都懂？”“略知一二。”“都会一点的意思？”“嗯，都会亿点的意思。”怀揣系统，靠艺术征服世界，成为各界人士顶礼膜拜的无冕之王。
50,大明第一臣,青史尽成灰,//book.qidian.com/info/1031417905,历史,两宋元明,连载,11978,元末濠州城外，朱元璋捡到了一个少年，从此洪武皇帝多了一条臂膀。抗元兵，渡长江，灭陈友谅，伐张士诚。创建大明，光复燕云。我无处不在。从此洪武立国，再无遗憾。大明根基，固若金汤。针对小明王的事情，我们需要采取四阶段战术。首先，我们宣称什么事都没有。其次，我们说或许发生了什么事情，不过我们什么都不用做。再次，我们说或许应该做点什么，可惜什么都做不了。最后，我们很遗憾小明王以身殉国，当初要是做点什么就好了。……有人问：身为太祖第一心腹重臣，如何轻松避过风风雨雨，安享天年？张希孟谦虚地说：“仆只是大明朝卑微的社会公器，用来盛放太祖皇帝深思熟虑的果实！”
51,影帝他不想当太监,江公子阿宝,//book.qidian.com/info/1031493625,都市,娱乐明星,连载,11974,我以后再也不要做太监了！大明朝最年轻最英俊的厂公，穿越成了横店一名群演。遣返倒计时开始！剩余时间92小时29分48秒……是当影帝日入两百万，还是被送回去当太监。你特凉的告诉我这是选择题？！！本书又名《作者他也不想当太监》本故事纯属虚构，如有雷同，你咬我啊~
52,朕,王梓钧,//book.qidian.com/info/1028520538,历史,两宋元明,连载,11533,回到明末，沦落为奴。这皇帝，乞丐做得，建奴做得，流寇做得，家奴就做不得？
53,大国科技,九月酱,//book.qidian.com/info/1033013151,科幻,超级科技,连载,11403,一个来自未来的快递，让叶舟走上了科技强国之路。手握科技人生模拟器，从芯片、量子计算、人工智能，到反物质燃料、空间引擎……一个又一个的未来科技被他提取到现实中，以一己之力推动整个世界的科技进程。……【芯片之殇剧情模拟结束】【完成度100%】【奖励：芯片产业配套技术】【评价：不只是光刻机而已！】提取完奖励的叶舟如释重负。这一场牌局，我们已经打了数千年。而现在，是时候去掀翻他们的牌桌了！
54,警察陆令,奉义天涯,//book.qidian.com/info/1031633183,都市,都市生活,连载,11384,人格心理学硕士毕业当警察，是一种什么体验？人，可以貌相。对于真正的专家来说，普通人看几眼就能看穿，当然，看穿城府深沉的人难度要大很多。这是一个想研究心理学的人，莫名其妙地成为了破案专家的故事～～相比《警探长》，这本书更…爽一点…
55,我用闲书成圣人,出走八万里,//book.qidian.com/info/1028463573,仙侠,古典仙侠,连载,11288,开局一口棺材。陈洛的穿越从灵堂开始。这是一个读书就能获得超凡威力的世界。读儒门经典，可养浩然正气；读道门典藏，可生先天源炁；读佛门经文，可悟轮回真意；偏偏陈洛的金手指却是一堆天道都不允许在这个世界出现的闲书！……什么？《聊斋》被妖国当做天书？什么？《天龙八部》打开了武学天地？别慌别慌，都是小场面！这位儒生，虎将如云、谋臣如雨的《三国演义》听过吗？那位道士，《封神演义》看过没有？你们道家在里面老牛了！哎，高僧请留步，我这里还有一本《西游记》，你感兴趣吗？……经史子集天上道，说书演义人间貌。你炼阳神他修佛，红尘有我向天笑。
56,星界使徒,齐佩甲,//book.qidian.com/info/1030925549,游戏,游戏系统,连载,11236,人类文明星际扩张，疆域领土横贯星空。在星际移民的时代浪潮中，周靖意外觉醒星界穿梭之力，创建【星界使徒】作为载体，承载自身的灵魂，投放至不同位面，以不同身份在诸界行走。既定的人生轨迹迎来转折，每创造一具化身，便如同一次新生。然而他慢慢发现，似乎人类文明对众多位面，并非一无所知……——多元的位面，多元的阵营，各自的命运于诸界碰撞！而他是唯一以千变万化姿态游走其中的，星界行者！
57,骗了康熙,大司空,//book.qidian.com/info/1031777423,历史,清史民国,连载,10765,九龙夺嫡最紧要的关头，九门提督隆科多的私生子，把康熙骗惨了！
58,什么叫六边形打野啊,这很科学啊,//book.qidian.com/info/1031785579,游戏,电子竞技,连载,10569,{英雄联盟电竞文}团战、Gank、视野、操作、意识、英雄池……全部拉满！顾行用职业生涯诠释着，什么叫六边形打野！……18岁的顾行意外发现了自己的独特天赋，他原本只想利用暑期空闲时间赚点生活费，缓解一下家里的经济压力，却阴差阳错一头扎进了2016年的LPL。联赛内有横扫一切的EDG，异军突起的RNG，重组2.0版本的WE……联赛外强敌环伺，连续3年夺冠的LCK气势如虹，还在延续自己的宰治，欧美赛区蠢蠢欲动试图翻身，LPL依旧行走在漫无边际的黑暗中。但来都来了。在顾行踏上职业道路的这一刻开始，目标就只有冠军！从懵懂新人到队伍领袖，再到赛区乃至英雄联盟的标志，他一步步迈上巅峰！
59,重生2008：我阅读能赚钱,520农民,//book.qidian.com/info/1033273073,都市,都市生活,连载,10440,【最卷工业科技都市文】沐阳重生2008年，正值风华正茂，左拥漂亮女友，右握阅读系统。LV1时，每阅读1000字，+1元，+1技能经验；数学：2级（1300/3000）+机械制图CAD：4级（13100/100W）+......升级学科和操作技能，研发新技术，走科技强国之路！从等离子堆焊、热丝自动TIG焊、手持激光焊、机器人激光焊开始，发展基础工业，以一己之力推动全球科技进程。非神豪文、单女生、主打实体工业、怀旧文、轻松、弥补遗憾，从本书开始。前期为机械工业，老农亲自操作示范，卷死同行。
60,赤侠,红烧大黑鱼,//book.qidian.com/info/1033154031,仙侠,幻想修仙,连载,10380,“魏兄，你明明独自一人在此耕读，怎会做得如此一桌好菜？莫不是……草屋之中，藏有娇娥？”“啊？不是陈兄你每天派人送来的吗？”“有这回事儿？”“难道不是？”“或许是在下吩咐奴婢之后，把此事给忘了。”酒过三巡，出门送客，第二日，魏昊扛着农具假装前往田中，行路一半，返回家中，便见水缸中钻出一女子，施施然前往灶屋，生火做饭……“我怎么记得，那水缸之中，只是养了一只田螺？”……在下魏昊字大象，号“赤侠”，是个穿越客，一介书生，本想考取功名走上人生巅峰，却发现这个世界……有妖精。======书友群号：796691934
