,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
24,神话版三国,坟土荒草,//book.qidian.com/info/3223937,历史,秦汉三国,连载,21269,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？吕布单枪匹马凿穿万人部队，这怎么看都不科学。赵子龙真心龙魂附体了，一剑断山，这真的是人？典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。”ps：其实这是一篇正经的种田文……QQ群：95010223（满了）全订验证群：949176942酱油群：397441818（快满了）二群：418928396（快满了）三群：371034966五群：966666635
25,术师手册,听日,//book.qidian.com/info/1025990049,轻小说,原生幻想,连载,19078,1668年，我所在的城市被评为全国治安最好的地区。我对此做出了不可磨灭的贡献。因为我落网了。
26,我只能和S级女神谈恋爱,唐小虾,//book.qidian.com/info/1025473563,轻小说,原生幻想,连载,18788,平凡大学生沈顾在发现成为“备胎”后，获得系统逐步走上人生巅峰的故事……书友群：29060928首订均订都已破万，高订三万，一本好书不能只看开头，有耐心才会有发现，感谢大家支持～
27,亏成首富从游戏开始,青衫取醉,//book.qidian.com/info/1016150754,游戏,游戏系统,完本,18534,近日，特约记者对腾达集团总裁裴谦做了专访。腾达集团目前估值已达千亿级别，业务涉及游戏、互联网、数码硬件、文化传媒、餐饮等多个领域，深刻地改变了人们生活的方方面面。而裴谦，也被视为“绝世好老板”、“不世出的投资奇才”、“天才游戏制作人”，拥有“无为而治的管理才能”和“对行业风向的精确洞察力”。面对记者，裴谦大吐苦水。“我真不是什么商业奇才啊！”“我的成功，完完全全都是运气使然！”“我最初的目标，只是想亏光五万块而已……”看，商业天才的人生就是这么的谦虚而又低调。书友群：792351511（新群）1064135703（快满了）893157567（快满了）
28,十方武圣,滚开,//book.qidian.com/info/1024088056,玄幻,异世大陆,完本,18351,末日荒土，世宗三年，天下大乱，民不聊生。中央皇朝崩坏，各地群雄割据，门派独立。魔门妖党隐于暗处作乱，帮派相互征伐，混乱不堪。天灾连连，大旱，酷寒，暴雨，虫灾，人民苦苦挣扎，渴求希望与救赎。大乱之中，各门各派纷纷出世，争夺资源地盘，建立独属于自己的统治。有野心者试图席卷天下，建立王朝，也有大义者，意图挽救苍生，重建家园。肌肉，武道，仙法，一位位武道极限强者，在传说中获得了彷如仙佛名号。魏合持有能突破境界的破境珠，穿越乱世，一步步开创属于自己的传说。新书：我的属性修行人生，大家喜欢的可以移步看看～
29,明尊,辰一十一,//book.qidian.com/info/1017325449,诸天无限,诸天,连载,18118,大哉乾元，万物资始，乃以统天。无上明尊，时乘六龙，所其无逸。———————————————————这是一个土著主角的穿越者老爷爷苏醒，金手指成精了的故事。…………………………我钱晨一路走来，从来只靠自己！太上爸爸救我！
30,我真不想看见bug,梧桐火,//book.qidian.com/info/1012978197,玄幻,东方玄幻,连载,16181,【日更两万】万物皆有bug，而我拥有看见bug的眼睛。对着【新华字典】十秒钟内连续眨眼超过一百次，解锁过目不忘bug。心中默念肯德基，然后在五秒内作出☞☞☜☜的手势，解锁凭空获得一个奥尔良鸡腿堡的bug。在万米高空金鸡独立持续一分钟，并且大喊一声“我来，我见，我征服”，解锁“魂穿异界”bug。这是一个利用各种bug，在玄幻世界搞风搞雨贱兮兮的主角……绝对爆笑，各种意想不到的骚操作！……【本书因种种原因两年前太监，后因不慎暴露地址被无数读者寄刀片，甚至有读者大哥亲自上门请吃麻辣烫，遂重新开更，保证每日爆更两万，特此声明！好了，后面的几位大哥，可以把刀放下了么？】
31,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,15911,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
32,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,15628,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
33,只想退休的我被迫成了大将,咸鱼军头,//book.qidian.com/info/1021476342,轻小说,衍生同人,完本,15422,大海贼时代。大海风起云涌，强者毁天灭地，各自厮杀，实在是让人——提不起劲！我，鲁西鲁·库洛，二十四岁，最大的梦想：安全的过完这一生！
34,我不是野人,孑与2,//book.qidian.com/info/1025080386,历史,上古先秦,完本,14366,这一次，不问成绩，只问本心，这一次只想好好写一回书，这一次写的是希望，写的是我心中最深的梦想，我真的好想认认真真的穿越一次，真真切切的在梦里活一次。我本平凡，庸碌，可是，我的梦却一点都不庸碌，每天睡着之前，我都会进入我的梦想的空间，在那个空间里一点一滴的活，一寸一寸的走，从光屁股开始，打造一个属于我，也属于所有人的梦幻空间。只是，这个空间比以往任何一个我小说里的空间都显得更加的真实，更加的具有可操作性。这原本不是这本书的简介，准备的简介比这牛逼多了，只是不知道书房外边哪个晚归的酒鬼在唱《牧马城市》，不知道他跑了几个老婆，唱的那么撕心裂肺的。不知怎么的，居然让我这个没心没肺的年近五十的胖子眼泪哗哗的，人啊，越老越没出息。然后，简介就成了这个样子，您凑合着看，书不好就在书评区骂我好了，我还是那个习惯，洗耳恭听。另外啊，喜欢少年热血的就劳您去翻看《唐砖》，《大宋的智慧》，《银狐》，《汉乡》《明天下》订阅最少的都是两万五以上均订的书，质量还是有保证的，这一次请容我慢慢的穿越，幸福的穿越，有逼格的穿越。您的老友孑与2敬上
35,重生就要对自己狠一点,吹个大气球9,//book.qidian.com/info/1027715803,都市,都市生活,完本,13976,我从那个灿烂的时代回来重走一遍，不是为了补回什么遗憾，而是为了找到自己真正的天花板。人如果对自己都下得去狠手，老天都会帮你！
36,这个明星很想退休,幼儿园一把手,//book.qidian.com/info/1029510590,都市,娱乐明星,连载,13954,众人：“不！你不想！”
37,保护我方族长,傲无常,//book.qidian.com/info/1024121691,玄幻,东方玄幻,连载,13627,穿成【玄幻世界】的【族长】，从家族角度描绘尽量真实的玄幻世界，种灵田、养灵鱼、全面发展各种家族产业，扶植咸鱼长辈成老祖担当保护伞，激励小辈勇闯圣地学宫出人头地。本文家庭成员和睦团结，齐心协力，一起共创未来。非热血战斗式玄幻，以提升各项家族产业，资金、设施、家仆、家将、族人、客卿、姻亲等元素为主。力图从新鲜的视角去看”老套“的玄幻世界。剧情讨论群：837185062
38,大唐扫把星,迪巴拉爵士,//book.qidian.com/info/1021935657,历史,两晋隋唐,完本,13540,他穿越在即将被村民们活埋的那一刻，自爆……不，自救成功。他只想在这个时代混吃等死，可……那女人太疯狂了。……书友群：624065836，群名：大唐扫把星。若是全订，进去后可联系群主，验证进全订群。
39,我非痴愚实乃纯良,怪诞的表哥,//book.qidian.com/info/1018092083,历史,架空历史,完本,13504,——“我叫王笑，不是开玩笑的玩笑。”社稷倾覆，危亡之际，三万铁骑入辽东。山河破碎，天下五分，肯使神州竟陆沉？
40,昆仑第一圣,怕辣的红椒,//book.qidian.com/info/1025665935,玄幻,东方玄幻,完本,13486,大荒世界神魔遍地。江澜成为昆仑弟子，知晓外面危险的他决定躲在门内闭关修炼。做一个低调的昆仑弟子。只是在他某次闭关出来，师父带来了一条消息。昆仑给他找了个未婚妻。千年后。昆仑四面皆敌，大荒覆灭在即，此刻寰宇内外响起江澜大道之音：今日，我成圣。
41,锦衣,上山打老虎额,//book.qidian.com/info/1028116749,历史,两宋元明,完本,12711,如果一个人不幸回到了天启六年。此时大厦将倾，阉党横行，百官倾轧，民不聊生。党争依旧还在持续。烟雨江南中，才子依旧作乐，佳人们轻歌曼舞。流民们衣不蔽体，饥饿已至极限。辽东的后金铁骑已然磨刀霍霍，虎视天下。而恰在此时，张静一鱼服加身，绣春刀在腰。他成为了这个时代，以凶残和暴力而闻名天下的锦衣卫校尉。在这个不讲理的时代，恰恰成为了最不需讲道理的人。
42,芝加哥1990,齐可休,//book.qidian.com/info/1013677094,轻小说,原生幻想,完本,12454,穿越、90年代、芝加哥、美娱、作曲、编剧、制片、传媒集团
43,重生三国之群英,史欣,//book.qidian.com/info/1028530326,游戏,游戏异界,完本,11840,新书上传：《极恶魔章》，各位大大多多支持。高武，募兵，建设，打宝打劫文。争霸？你们先争着，我就看看。重生而归，前世属性低下，死出一身武艺的李陵再入三国。三国群雄相争，亚莎魔物荒蛮，部落与联盟隔海相望，北欧与希腊的神明在史诗中流传。国战的衍神之地，李陵以镇国护守一方。当国界封闭之时，三国纷争当中，名将的劳务派遣，军备的无良贩卖，稳如老狗趴窝在大汉一角的李陵，为世界各国带来恐慌之时，在三国群雄之间，留下‘搅屎棍’的传说。书友群：805398334
44,某霍格沃茨的魔文教授,韩游思,//book.qidian.com/info/1027307054,轻小说,衍生同人,完本,11360,从霍格沃茨毕业三年后，菲利克斯再次走进这座魔法学校，只不过这一次，他是以教授的身份！麻瓜的智慧与魔法结合，会碰撞出什么样的火花？PS1.教授古代魔文；PS2.时间线，三小只二年级；
45,从龙族开始打穿世界,起飞的大象,//book.qidian.com/info/1027068989,轻小说,衍生同人,连载,11159,一身怪力的少年来到了龙族的世界。面对着卡塞尔学院的入学辅导，陆晨很方，满车的小龙人，只有他不是混血种……3E考试怎么过？在线等，挺急的！……这是一个少年逐渐变成卡塞尔学院扛把子的故事————PS1：半无敌流，不虐不刀，尽量找内味，青春不再遗憾PS2：后面会得到龙类血统PS3：龙族篇幅极长，当同人看就完事了————进度：龙族（170万），勇气赞歌（已完），狐妖小红娘（已完），初入遮天（已完），旧日的低语（已完），游子归乡（进行中）
46,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,10865,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
47,复活帝国,火中物,//book.qidian.com/info/1027714068,科幻,星际文明,连载,10854,【简介一】身患绝症选择人体冷冻项目的少年天才任重醒来后，发现自己身处荒山野岭，头上是巨大的蓝色太阳和银白双月。在这陌生的星球，依靠复活回溯时间外挂积累经验的任重，决心成为一名战士。在遭遇了被背叛，被通缉，被审判后他决定反抗这个不公平的世界，用战争建立新世界的秩序。【简介二】把无限的时间压缩为一瞬，任何事都可能发生。在卑微中奋起，行走于时间的缝隙，逆转亿万年的奴役。这是个不死的男人和他的同胞们挣脱命运枷锁的故事。【火中物读者验证群：865641881】
48,半仙,跃千愁,//book.qidian.com/info/1020180183,仙侠,神话修真,连载,10774,深山有道观，香火早凋零。鄙人不才，年方十九，打小就是一名道士，上有师兄十数位，下惟余最小，俗称关门弟子。师门太穷，师兄们难耐清苦，幸掌门师尊豁达，任由众师兄散伙而去。后有三位师兄迷途知返，年纪颇大，皆有四五十。蒙师尊垂青，逝前传掌门之位于小道，然无论年岁或资历皆不能服众，三位师兄不服。师门不幸，小道不是软柿子，绝不退让，与之内讧。山下村中，有新举人，乃小道发小，师尊逝前亦有交代，护送其进京赶考。义不容辞，且容小道人间走一遭，回来再与众师兄斗！QQ书友群：884037273
49,重生之似水流年,苍山月,//book.qidian.com/info/1027551057,都市,都市生活,连载,10571,一个伤痕累累的中年灵魂倒退回时光里，拥抱98年的斑驳阳光。蓦然发现，原来那时少年正好，岁月飘香。原来犯错才叫成长，青春可以如此飞扬...
50,奶爸学园,剑沉黄海,//book.qidian.com/info/1021836787,都市,都市生活,连载,10348,都说女儿是前世的情人，那万一前身是海王怎么办？金牌编剧穿越而来，面对的不是飞黄腾达三宫六院娱乐帝国，而是，满！园！子！的！瓜！娃！子！（日常风，温馨风，轻喜风，有萌娃，已有完本小说《与萌娃的文艺生活》《哥哥万万岁》）
51,九星之主,育,//book.qidian.com/info/1023415526,科幻,进化变异,完本,10204,寒星映戟月照弓，龙雀辚辚雪夜惊。半纸功名千山外，银花火树故乡中。“我，荣陶陶，总有一天，会成为那九颗星辰的主人。”那一年，一个背着小书包、头顶天然卷、手持方天画戟的少年，在天台上如是说道。…已有四百万字完本作品《九星毒奶》，欢迎各位阅读。
52,我真没想当训练家啊,北川南海,//book.qidian.com/info/1021583346,轻小说,衍生同人,完本,10099,现在站在你面前的是——得文公司董事会、彩虹火箭队缔造者、逆属性大师、世界锦标赛冠军……传奇训练家陆野，回忆起首次直播时的场景，喟然长叹。“说起来你们可能不信，我最初的愿望只是破十万订阅露个脸而已。”“我只想恰点钱，从一名游戏区UP主做起。”“我真没想当训练家啊！”本书又名：《青春期训练家不会梦见神奥冠军》、《竹兰大小姐想让我告白》、《成为世界冠军从主播开始》……【融合世界观，平行世界+动画、游戏设定+特别篇】关键词：精灵宝可梦、口袋妖怪、神奇宝贝、宠物小精灵、特别篇
53,神秘复苏,佛前献花,//book.qidian.com/info/1012584111,仙侠,现代修真,连载,9830,“我叫杨间，当你看到这句话的时候我已经死了......”一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。——————
54,大数据修仙,陈风笑,//book.qidian.com/info/1010737835,仙侠,现代修真,连载,9673,冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。直到有一天，他和手机被雷劈了，猛然发现，原来自己可以化身数据，进入app中。化身数据进入app中能做什么？能做的太多了，尽情想像吧……慢着，手机银行的存款？住手，那个不能乱改！当然，这并不仅仅是全部，然后他还发现，自己居然可以自由进入仙侠位面……让我们跟随冯君，踏上奇妙的修仙之旅，“落花时节又逢君”，这话可不是白说的……
55,顶级气运，悄悄修炼千年,任我笑,//book.qidian.com/info/1026562582,仙侠,神话修真,完本,9663,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。于是乎，他花了十一年摇先天气运。【绝世无双：仙姿，魅力顶级】【天命剑痴：剑道资质顶级，剑道悟性顶级】【身法绝尘：身法资质顶级】【仙帝后裔：获得一部绝世修仙功法、一千块上品灵石】韩绝为了长生，决定悄悄修炼，不出风头。千年后，修真界一代换一代。当仙界清理凡间时，韩绝不得不出手。他这才发现，好像仙神也不过如此！……读者群：668385276
56,吕布的人生模拟器,会说话的胡子,//book.qidian.com/info/1028036771,历史,秦汉三国,完本,9487,你相信吗？一个人的人生，从你性格成型的那一刻就已经注定，虽然人生会有很多机遇和很多选择，但当你面对这些机遇和选择的时候，你的性格和认知早已注定了你会如何选择，作为一个注定的失败者，您是否愿意从此刻起重塑您的人生？人生模拟器，改变未来，改变人生，你值得拥有。洛阳城外，吕布跨坐在赤兔马上随着队伍行驶在宽敞的驿道之上，脑海中那如同梦魇般的信息再度涌来，耳畔还有那欠揍的声音不断萦绕，不多，但却反复不断地说，如同夏日的蚊蝇一般在你耳畔不断闪过，还打不死，让吕布烦闷不堪。
57,这不是娱乐,睡觉会变白,//book.qidian.com/info/1028349326,都市,都市生活,完本,9404,毁灭吧，累了！读者群：629116518，66646452
58,长生志异,真愚老人,//book.qidian.com/info/1028121685,仙侠,现代修真,连载,9375,长生天朝，天命九年。神州大乱，民不聊生。皇室统御崩坏，西方夷人携诸神教统来袭。新式军阀四起，割据一方，太平乱党肆虐，生灵涂炭。诸如洪涝大旱，地龙翻身，沙暴龙卷，酸雨红月、陨石坠落等天灾纷纷降临。更有无数妖魔横行、怪异丛生，神鬼混居，不可名状的诡物，亦或是无法理解的神秘现象。在这黑暗乱世中，陶潜睁开双眼，发现自己成了菜市口即将被斩首的囚犯……！ps：已有精品完本小说《秘巫之主》，近现代神秘侧背景，感兴趣的可以试试。
