,Name,Author,Link,Category,The Specific Category,State,Yuepiao,Description
14,大梦主,忘语,//book.qidian.com/info/1016534035,仙侠,幻想修仙,连载,23006,一个从小体弱多病的富商之子，在寻求续命之法时，意外走上了修仙登天之路！大唐盛世，天下安泰，风调雨顺，百姓安居。千年后世，魔物吞天，妖鬼横行，遍野哀鸣。西游再现，大圣斗天，天蓬下凡，卷帘重生。莫名的穿梭与轮回，虚实掩映，真幻交织！是预言中的梦境？还是尚未发生的现实？他能否打破命中注定的魔障，消弭还未发生的三界大劫，挽救苍生于水火？
15,亏成首富从游戏开始,青衫取醉,//book.qidian.com/info/1016150754,游戏,游戏系统,完本,23006,近日，特约记者对腾达集团总裁裴谦做了专访。腾达集团目前估值已达千亿级别，业务涉及游戏、互联网、数码硬件、文化传媒、餐饮等多个领域，深刻地改变了人们生活的方方面面。而裴谦，也被视为“绝世好老板”、“不世出的投资奇才”、“天才游戏制作人”，拥有“无为而治的管理才能”和“对行业风向的精确洞察力”。面对记者，裴谦大吐苦水。“我真不是什么商业奇才啊！”“我的成功，完完全全都是运气使然！”“我最初的目标，只是想亏光五万块而已……”看，商业天才的人生就是这么的谦虚而又低调。书友群：792351511（新群）1064135703（快满了）893157567（快满了）
16,稳住别浪,跳舞,//book.qidian.com/info/1025325411,都市,都市异能,连载,22856,天堂打烊，地狱满员。所以，我留在人间当祸害呀……
17,神话版三国,坟土荒草,//book.qidian.com/info/3223937,历史,秦汉三国,连载,21647,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？吕布单枪匹马凿穿万人部队，这怎么看都不科学。赵子龙真心龙魂附体了，一剑断山，这真的是人？典韦单人护着曹操杀出敌营，顺手宰了对面数千步骑，这战斗力爆表了吧！这是不是哪里有些不对啊，陈曦顺手摸了一把鹅毛扇挥了一下，狂风大作，叹了一口气，“这是神话吧，我自己都不正常了。”ps：其实这是一篇正经的种田文……QQ群：95010223（满了）全订验证群：949176942酱油群：397441818（快满了）二群：418928396（快满了）三群：371034966五群：966666635
18,赤心巡天,情何以甚,//book.qidian.com/info/1016530091,仙侠,古典仙侠,连载,21224,（《赤心巡天》实体书已在全网发售。）上古时代，妖族绝迹。近古时代，龙族消失。神道大昌的时代已经如烟，飞剑绝巅的时代终究沉沦……这个世界发生了什么？那埋葬于时间长河里的历史真相，谁来聆听？山河千里写伏尸，乾坤百年描饿虎。天地至公如无情，我有赤心一颗、以巡天！——————欢迎来到，情何以甚的仙侠世界。——————枫林城：1044491349（普群）VIP验证群：327980714
19,凶猛道侣也重生了,雨下的好大,//book.qidian.com/info/1019254153,玄幻,东方玄幻,完本,20724,陆水身为陆家唯一男丁，今天接到了族里大佬的命令：前往慕家退婚。听说慕家天之娇女一夜间修为尽失沦为废物，导致陆家大佬非常不满，欲要退婚，另寻婚选。普普通通的陆水没有拒绝。而当陆水来到慕家见到未婚妻的时候，懵逼了，原来这个上一世凶猛又不和的妻子也重生了。
20,十方武圣,滚开,//book.qidian.com/info/1024088056,玄幻,异世大陆,完本,18398,末日荒土，世宗三年，天下大乱，民不聊生。中央皇朝崩坏，各地群雄割据，门派独立。魔门妖党隐于暗处作乱，帮派相互征伐，混乱不堪。天灾连连，大旱，酷寒，暴雨，虫灾，人民苦苦挣扎，渴求希望与救赎。大乱之中，各门各派纷纷出世，争夺资源地盘，建立独属于自己的统治。有野心者试图席卷天下，建立王朝，也有大义者，意图挽救苍生，重建家园。肌肉，武道，仙法，一位位武道极限强者，在传说中获得了彷如仙佛名号。魏合持有能突破境界的破境珠，穿越乱世，一步步开创属于自己的传说。新书：我的属性修行人生，大家喜欢的可以移步看看～
21,有请小师叔,横扫天涯,//book.qidian.com/info/1024617405,玄幻,异世大陆,完本,17311,镇仙宗，宗主等多位高层突然陨落，门派陷入了混乱。为了恢复安定，避免覆灭，无奈之下，只好请一直在禁地修炼的小师叔出山。这位小师叔，只有18岁，而且，看起来一点修为都没有，就在所有人绝望之时，突然发现，他随手一剑，大陆最顶尖的强者，都抵挡不住；随手炼丹，九品丹师，甘愿成为弟子；随手救人，都是无数典籍不能记载的绝世医术……此刻，他们才明白，这位看起来一点修为都没有的小师叔，竟然是一位天地认可的圣人！苏隐：想低调，就这么难吗？已完本《天道图书馆》、《无尽丹田》、《造化图》等。
22,我的治愈系游戏,我会修空调,//book.qidian.com/info/1025901449,悬疑,侦探推理,连载,16534,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
23,禁区之狐,林海听涛,//book.qidian.com/info/1017653178,体育,足球运动,连载,14557,“胡莱先生，当今足坛像您这样只会进球的前锋生存空间越来越狭窄……但尽管如此，您还是取得了耀眼的成就，请问您的成功秘诀是什么呢？”在一个冬日的午后，胡莱向来自全世界的记者们展示他刚刚获得的至高荣誉，有记者向他提出了这样的问题。面对记者们投来的目光，胡莱的思绪却回到了中学时的那个下午，他孤独的站在球场旁边看其他同学踢比赛，他们不让他上场，觉得他是来捣乱的。他还想到了教练板着脸对他说的话：“胡莱，如果你不能付出十倍于别人的努力，你的天赋就只是毫无价值的石头而已。”以及一个不屑的声音：“现代足球对中锋的要求越来越高，越来越全面，你只会射门有什么用呢？”最后他的思绪定格于那时，夜幕已在东方的天空中若隐若现，在周边长满了荒草的废弃空地中央，有个女孩子很认真地对他说：“胡莱，你其实是有天赋的，而且是很厉害的天赋！因为你知道球门在哪里！”胡莱盯着女孩子的眼睛，从那双眼眸中看到了身后的夕阳。阳光映在瞳孔中，流动着，燃烧着，凝成一道光环，仿佛要把自己也融化在这光芒中一样。收回思绪的胡莱重新回到了这个暖和的冬日午后，面对兴致勃勃的记者们，他微微一笑：“因为我知道，球门就在那里。”
24,东晋北府一丘八,指云笑天道1,//book.qidian.com/info/1010056141,历史,两晋隋唐,连载,13244,历史的车轮滚过波澜壮阔的三国时代，中原大地迎来了百年未遇的和平，人们都以为盛世即将来临，可谁都没想到，等来的却是一场汉人永远也不愿面对的千年恶梦。永嘉丧乱，中原大地，虎狼横行!华夏的儿女，在血泊中哀号。不甘为奴的汉人举族南下，在江东之地重建东晋，自祖逖起，百年来汉家军队六出江南，九伐中原，可惜功亏一篑，多少志士，徒望两京兴叹，巍巍青山，何处不埋忠骨？所幸天不亡汉族，还有刘寄奴，他会用一腔的热血，吼出这个时代的最强音：汉胡不两立，王业不偏安！欢迎随本书走进那段金戈铁马，气吞万里的年代。书友Q群号818116794(普群)，933794235（V群，需要起点粉丝值验证）
25,天启预报,风月,//book.qidian.com/info/1014180485,奇幻,现代魔法,连载,12897,“我想要挨一顿毒打……”——灾厄之剑、旧世界守墓人、调律师、最后的天国捍卫者、二十四个毁灭因素之一、淮海路小佩奇、深渊烈日、最终的地狱之王：槐诗。.某一天，穷困潦倒的槐诗忽然发现自己捡来的金手指终于能用了……只不过，这似乎并不是一件好事。为了赚钱和苟命，他一不小心踏入了这个危险世界。现境之外的边境，日常之后的异常。天文会，绿日、黄金黎明、存世余孽与诸界天敌……究竟是生存还是灭亡？这是个问题。那么，就在这一万零一种拯救世界的方法中，选一个通往HAPPYEND的方向吧。
26,大唐扫把星,迪巴拉爵士,//book.qidian.com/info/1021935657,历史,两晋隋唐,完本,12328,他穿越在即将被村民们活埋的那一刻，自爆……不，自救成功。他只想在这个时代混吃等死，可……那女人太疯狂了。……书友群：624065836，群名：大唐扫把星。若是全订，进去后可联系群主，验证进全订群。
27,神秘复苏,佛前献花,//book.qidian.com/info/1012584111,仙侠,现代修真,连载,12165,“我叫杨间，当你看到这句话的时候我已经死了......”一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历的故事。——————
28,没钱上大学的我只能去屠龙了,宇宙无敌水哥,//book.qidian.com/info/1021624434,轻小说,衍生同人,连载,11841,总之岁月漫长，然而值得等待。林年等了十六年，等到了卡塞尔之门的召唤，等来荒诞无稽、热血放纵的青春。
29,掌门低调点,幼儿园一把手,//book.qidian.com/info/1024722352,轻小说,原生幻想,完本,11505,掌门：“我不要。”--【NPC流，曾用名《听说你很拽啊》】【已有一本均订两万作品，两本均订破万作品。读者1群:1138057505（2000人已满）读者2群:693375110（还有空位）】
30,九星之主,育,//book.qidian.com/info/1023415526,科幻,进化变异,完本,10945,寒星映戟月照弓，龙雀辚辚雪夜惊。半纸功名千山外，银花火树故乡中。“我，荣陶陶，总有一天，会成为那九颗星辰的主人。”那一年，一个背着小书包、头顶天然卷、手持方天画戟的少年，在天台上如是说道。…已有四百万字完本作品《九星毒奶》，欢迎各位阅读。
31,我不是野人,孑与2,//book.qidian.com/info/1025080386,历史,上古先秦,完本,10756,这一次，不问成绩，只问本心，这一次只想好好写一回书，这一次写的是希望，写的是我心中最深的梦想，我真的好想认认真真的穿越一次，真真切切的在梦里活一次。我本平凡，庸碌，可是，我的梦却一点都不庸碌，每天睡着之前，我都会进入我的梦想的空间，在那个空间里一点一滴的活，一寸一寸的走，从光屁股开始，打造一个属于我，也属于所有人的梦幻空间。只是，这个空间比以往任何一个我小说里的空间都显得更加的真实，更加的具有可操作性。这原本不是这本书的简介，准备的简介比这牛逼多了，只是不知道书房外边哪个晚归的酒鬼在唱《牧马城市》，不知道他跑了几个老婆，唱的那么撕心裂肺的。不知怎么的，居然让我这个没心没肺的年近五十的胖子眼泪哗哗的，人啊，越老越没出息。然后，简介就成了这个样子，您凑合着看，书不好就在书评区骂我好了，我还是那个习惯，洗耳恭听。另外啊，喜欢少年热血的就劳您去翻看《唐砖》，《大宋的智慧》，《银狐》，《汉乡》《明天下》订阅最少的都是两万五以上均订的书，质量还是有保证的，这一次请容我慢慢的穿越，幸福的穿越，有逼格的穿越。您的老友孑与2敬上
32,我的女友是恶劣大小姐,掠过的乌鸦,//book.qidian.com/info/1021671831,轻小说,恋爱日常,完本,10426,【那就变得更俊美，如果可以打动美少女】【如果情话能说得更好听，也请说给她听】【但请记住，不要主动】【让美少女自己喊出来：“俊美的、情话说得好听的东京帅哥啊，我一定要拥有你，你是我的。”】这是岩手县少年成为东京帅哥的故事。
33,重生之似水流年,苍山月,//book.qidian.com/info/1027551057,都市,都市生活,连载,10353,一个伤痕累累的中年灵魂倒退回时光里，拥抱98年的斑驳阳光。蓦然发现，原来那时少年正好，岁月飘香。原来犯错才叫成长，青春可以如此飞扬...
34,从龙族开始打穿世界,起飞的大象,//book.qidian.com/info/1027068989,轻小说,衍生同人,连载,10003,一身怪力的少年来到了龙族的世界。面对着卡塞尔学院的入学辅导，陆晨很方，满车的小龙人，只有他不是混血种……3E考试怎么过？在线等，挺急的！……这是一个少年逐渐变成卡塞尔学院扛把子的故事————PS1：半无敌流，不虐不刀，尽量找内味，青春不再遗憾PS2：后面会得到龙类血统PS3：龙族篇幅极长，当同人看就完事了————进度：龙族（170万），勇气赞歌（已完），狐妖小红娘（已完），初入遮天（已完），旧日的低语（已完），游子归乡（进行中）
35,芝加哥1990,齐可休,//book.qidian.com/info/1013677094,轻小说,原生幻想,完本,9732,穿越、90年代、芝加哥、美娱、作曲、编剧、制片、传媒集团
36,红楼春,屋外风吹凉,//book.qidian.com/info/1018476807,历史,架空历史,完本,9511,隆安五年，二世为人的贾蔷为保清白身，从虎狼之巢宁国府夺命而逃，自此，一名万年工科单身狗，迎来了他在红楼世界的春天……群号：舵主一群：三七九，三零三，零七六（已满）舵主二群：七二九，八二一，六零五（已满）舵主三群：一零六，一八八，零七八零（已满）舵主四群：一一三五，五七五，三零二普群：七九三零，七零，六零六（加群前先在书友圈置顶的帖子“如何入裙”下回复QQ后四位；不留言后四位，不通过）
37,诡秘之主,爱潜水的乌贼,//book.qidian.com/info/1010868264,玄幻,异世大陆,完本,8668,蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界：枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，倒吊人，封印物……光明依旧照耀，神秘从未远离，这是一段“愚者”的传说。
38,术师手册,听日,//book.qidian.com/info/1025990049,轻小说,原生幻想,连载,8512,1668年，我所在的城市被评为全国治安最好的地区。我对此做出了不可磨灭的贡献。因为我落网了。
39,御道倾天,风凌天下,//book.qidian.com/info/1016460852,玄幻,高武世界,完本,8495,是非谁来判定，功过谁予置评？此生不想规矩，只求随心所欲。天机握在手中，看我飞扬跋扈。————我是左小多，我不走寻常路。VIP全订阅群号：971103262
40,奶爸学园,剑沉黄海,//book.qidian.com/info/1021836787,都市,都市生活,连载,8317,都说女儿是前世的情人，那万一前身是海王怎么办？金牌编剧穿越而来，面对的不是飞黄腾达三宫六院娱乐帝国，而是，满！园！子！的！瓜！娃！子！（日常风，温馨风，轻喜风，有萌娃，已有完本小说《与萌娃的文艺生活》《哥哥万万岁》）
41,这个医生很危险,手握寸关尺,//book.qidian.com/info/1027523269,都市,都市生活,连载,8251,医生的最高境界，就是治疗这个病态的世界！
42,万族之劫,老鹰吃小鸡,//book.qidian.com/info/1018027842,都市,都市异能,完本,8215,我是这诸天万族的劫！《全球高武》和《万族之劫》前五册实体书出版了，天猫、当当、京东都有售，喜欢的可以去看看，谢谢大家支持！
43,我在秋斩刑场当缝尸人那些年,南腔北调,//book.qidian.com/info/1026358819,仙侠,古典仙侠,完本,7839,【人面鬼心，托古言今，吾为江湖之主】林寿一觉醒来成了秋斩刑场的缝尸人。落叶归根，入土为安，死留全尸，被砍头的死囚尸首要缝合完整才能下葬，否则乱殡生变。林寿发现，他竟能通过缝合尸体能获得各种奖励。葬经，伤寒杂病论，人骨皮影，阴神龛，城隍腰牌，傩神戏面，八门江湖术……爽文不虐主，黑色喜剧。
44,顶级气运，悄悄修炼千年,任我笑,//book.qidian.com/info/1026562582,仙侠,神话修真,完本,7834,转世来到修仙世界，韩绝发现自己带着游戏属性，竟然可以摇骰子刷新灵根资质与先天气运。于是乎，他花了十一年摇先天气运。【绝世无双：仙姿，魅力顶级】【天命剑痴：剑道资质顶级，剑道悟性顶级】【身法绝尘：身法资质顶级】【仙帝后裔：获得一部绝世修仙功法、一千块上品灵石】韩绝为了长生，决定悄悄修炼，不出风头。千年后，修真界一代换一代。当仙界清理凡间时，韩绝不得不出手。他这才发现，好像仙神也不过如此！……读者群：668385276
45,演武令,鱼儿小小,//book.qidian.com/info/1027441448,历史,架空历史,完本,7770,宣统二年，精武门创立。面对列强入侵，清帮横行。杨林只手遮天，拳镇山河……从纨绔子弟到帝王杀手，诸天演武，问天下，谁是英雄？
46,这不是娱乐,睡觉会变白,//book.qidian.com/info/1028349326,都市,都市生活,完本,7685,毁灭吧，累了！读者群：629116518，66646452
47,我真没想当训练家啊,北川南海,//book.qidian.com/info/1021583346,轻小说,衍生同人,完本,7681,现在站在你面前的是——得文公司董事会、彩虹火箭队缔造者、逆属性大师、世界锦标赛冠军……传奇训练家陆野，回忆起首次直播时的场景，喟然长叹。“说起来你们可能不信，我最初的愿望只是破十万订阅露个脸而已。”“我只想恰点钱，从一名游戏区UP主做起。”“我真没想当训练家啊！”本书又名：《青春期训练家不会梦见神奥冠军》、《竹兰大小姐想让我告白》、《成为世界冠军从主播开始》……【融合世界观，平行世界+动画、游戏设定+特别篇】关键词：精灵宝可梦、口袋妖怪、神奇宝贝、宠物小精灵、特别篇
48,平常人类的平凡生活,何处可桃,//book.qidian.com/info/1023473373,都市,都市生活,连载,7663,这书有毒，晚上不能看，上班不能看，吃饭不能看，走路不能看，只能自己偷偷看。………………………………何四海，人称何大力，擅长种田、搬砖、吹牛、摆摊、攒钱、养桃子。这只是一个“普通人类”的“平凡”生活故事。这是一个帮助亡者完成心愿，引渡灵魂的故事。让我们一起寻找平凡中的感动。本书又名《接引人的平凡生活》、《黄泉引路人》、《心愿摆渡人》、《还愿接引人》。欢迎加Q群，也可以分享你的故事：59139642
49,我的1978小农庄,名窑,//book.qidian.com/info/1023160930,都市,都市生活,完本,7574,远离城市喧嚣的小山村开起了一个小农庄这里有七八年十多块一瓶的茅台，有七八块的五粮液有机菜，有机鱼虾，有机煮羊肉，绿色环保味道好。本是中年离异失败男，转身成了悠闲农庄主。山村小农庄，名声远播。拖鞋汗衫芭蕉扇，晃晃悠悠一整天。&amp;ldquo;订餐，没的问题，排队&amp;rdquo;一天一桌看心情，优哉游哉小日子。李栋摸摸挂在胸口小物件，充满能量了，该去1978年进货了，一个2018年的中年男子，穿越四十年带货的故事
50,我只想自力更生,中秋月明,//book.qidian.com/info/1021517869,都市,青春校园,完本,7522,赵德柱重生了。他不知道炒国库券，不知道炒股票，不记得中奖彩票号，也不懂怎么做生意赚钱……他只有一个念头：我要自力更生！书友新群:1083657061，欢迎吹水V群1158160683不喜欢追更的，可以先看完本美术职业文《大美时代》、佣兵枪战文《我是个么得感情的杀手》
51,我真没针对法爷,十年一键,//book.qidian.com/info/1024108609,游戏,游戏异界,连载,7487,穿越十年后。【你杀死了1只魔爆蛙，累计杀死魔爆蛙164250只】【你的法术抗性提升至100%】水潭边的罗杰揉了揉发酸的老腰，自语道：“终于……好像变得强力了一点点。”……这是一个被十九环法术轮番核平洗地后的奇幻废土世界。罗杰携带着【侠隐】的职业模板穿越而来。他只有一个愿望：在真正的浩劫爆发之前，每天变强一点点。……
52,星球建造师,火洞,//book.qidian.com/info/1027725564,科幻,超级科技,完本,7296,何星舟得知，虫族入侵，太阳系危在旦夕。为了抵御末日浩劫，他挺身而出，向世人警示！当何星舟全网直播建造出核反应堆时，并激活虫族基因时，全国震动！于是，在他的计划下，举国之力开始建造钢铁长城、巨型机甲、宇宙飞船、太空堡垒……何星舟：“定个小目标，先绕着太阳建造一个戴森球。”【黑科技】+【科技巨构】+【全球灾难】+【星际探索】火洞最新科幻力作！书友群832，304，564（进全订群先加这个验证）
53,大数据修仙,陈风笑,//book.qidian.com/info/1010737835,仙侠,现代修真,连载,7272,冯君身为985的双学位，毕业就失业了，在都市中艰难打拼，偏偏还放不下架子，他的处境可想而知。直到有一天，他和手机被雷劈了，猛然发现，原来自己可以化身数据，进入app中。化身数据进入app中能做什么？能做的太多了，尽情想像吧……慢着，手机银行的存款？住手，那个不能乱改！当然，这并不仅仅是全部，然后他还发现，自己居然可以自由进入仙侠位面……让我们跟随冯君，踏上奇妙的修仙之旅，“落花时节又逢君”，这话可不是白说的……
54,在下壶中仙,海底漫步者,//book.qidian.com/info/1025745191,都市,都市异能,完本,6977,炼妖壶可以炼化妖物，还自带一个空间“壶中天地”。这看起来还是很不错的，可惜……找了两年，现实世界中没有妖怪，想炼妖没得原材料；壶中天地中被困在一隅，周围全是打不过的树精，寸步难行。找不到修仙功法，没有灵丹妙药，都市修仙爽文之旅胎死腹中，娶九个老婆胜过唐伯虎鄙视韦爵爷的梦想直接幻灭，只能改了校园奋斗+恋爱爽文剧情，但……妖怪来了！
55,赘婿,愤怒的香蕉,//book.qidian.com/info/1979049,历史,架空历史,连载,6911,武朝末年，岁月峥嵘，天下纷乱，金辽相抗，局势动荡，百年屈辱，终于望见结束的第一缕曙光，天祚帝、完颜阿骨打、吴乞买，成吉思汗铁木真、札木合、赤老温、木华黎、博尔忽、博尔术、秦桧、岳飞、李纲、种师道、唐恪、吴敏、耿南仲、张邦昌，忠臣与奸臣的较量，英雄与枭雄的博弈，胡虏南下，百万铁骑叩雁门，江山沦陷，生灵涂炭，一个国家与民族百年的屈辱与抗争，先行者的哭泣、呐喊与悲怆……而在这之前一点点，江宁城中，暗流涌动，一个商贾家毫不起眼的小小赘婿，正在很没责任感地过着他那只想吃东西、看表演的悠闲人生…………郭麒麟、宋轶主演热播影视剧同名原著。
56,我在斩妖司除魔三十年,贰更,//book.qidian.com/info/1025377681,仙侠,古典仙侠,连载,6817,一觉醒来，周易成了大乾斩妖司的行刑官。恰逢妖魔乱世，鬼怪横行，乾坤剧变。周易躲在斩妖司，每天行刑妖魔获得各种奖励。黄庭道经、紫郢仙剑、蟠桃灵根、五色神牛、天罡法术、地煞神通……九天十地，漫漫仙道，吾当掌教尊！
57,末日拼图游戏,更从心,//book.qidian.com/info/1023812355,游戏,游戏异界,完本,6524,你一觉醒来，发现自己来到了高塔末世，人类住进高塔，塔外都是怪物。而你的眼睛里能够看到奇怪的备注：【一千六百米外藏着两只恶堕，你在极端愤怒时一记滑铲，能把它们喂的饱饱的。】【在你想着蒸煮油炸之前，最好摸摸它的左侧口袋，千万不要养成杀怪不舔包的恶习。】【居然会有人盯着自己的脸看，我承认你的脸很有带入感，假如我是人类的话，我可以给你打9分，当然了，我97分。】【对方是一个等级比你高出太多的大佬，我给你三个建议，跪舔，跪舔，或者跪舔。弱点？不应当，我只是一个能力有限的小备注。】象征末世明珠的高塔，被恶念吸引的塔外畸变怪物，上位者的赌局，探索者的险境，末日中的陷阱，在你的双眼下，都以调皮的风格呈现。【书友群：495046479（火爆新服，刚开一秒）】
58,在港综成为传说,凤嘲凰,//book.qidian.com/info/1023691887,诸天无限,诸天,完本,6518,梦醒港岛，廖文杰发现自己成了重案组之虎曹达华的远房侄子。习武、修道、抓鬼、降妖，踏不平之事；武道、仙道、法宝、神通，尽归于手。食神之夜，他踏空而行，迎面白衣，道：“我有一技，还请菩萨不吝赐教！”
59,某霍格沃茨的魔文教授,韩游思,//book.qidian.com/info/1027307054,轻小说,衍生同人,完本,6510,从霍格沃茨毕业三年后，菲利克斯再次走进这座魔法学校，只不过这一次，他是以教授的身份！麻瓜的智慧与魔法结合，会碰撞出什么样的火花？PS1.教授古代魔文；PS2.时间线，三小只二年级；
